name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,pokemon_used
earthquake5932,[Gen 2] UBERS,1,1,0,2023-12-06 02:12:15,2023-12-06 02:12:15,,,"{'Electrode': 1, 'Aerodactyl': 1}"
eevee75445,[Gen 2] UBERS,20,12,8,2018-04-30 15:46:11,2018-05-01 02:16:38,,,"{'Cyndaquil': 2, 'Quagsire': 14, 'Exeggutor': 8, 'Ampharos': 12, 'Heracross': 14, 'Fearow': 11, 'Typhlosion': 14, 'Phanpy': 3, 'Spearow': 1, 'Rattata': 1, 'Poliwag': 1, 'Tauros': 7, 'Victreebel': 7, 'Flaaffy': 4, 'Weepinbell': 2, 'Poliwhirl': 4, 'Quilava': 4, 'Mareep': 2}"
effectspore19836,[Gen 2] UBERS,5,4,1,2025-01-20 03:50:01,2025-02-21 20:29:07,,,"{'Zapdos': 2, 'Snorlax': 5, 'Steelix': 2, 'Vaporeon': 1, 'Mewtwo': 5, 'Forretress': 3, 'Cloyster': 2, 'Jolteon': 2, 'Mew': 2, 'Heracross': 1, 'Golem': 2, 'Raikou': 2}"
effectspore56321,[Gen 2] UBERS,1,0,1,2017-02-28 01:45:31,2017-02-28 01:45:31,,,"{'Suicune': 1, 'Blissey': 1, 'Mew': 1, 'Lugia': 1, 'Steelix': 1, 'Mewtwo': 1}"
effectspore58495,[Gen 2] UBERS,16,12,4,2019-12-16 01:36:18,2021-11-08 20:00:32,,,"{'Marowak': 2, 'Mew': 14, 'Zapdos': 11, 'Snorlax': 15, 'Mewtwo': 15, 'Forretress': 3, 'Cloyster': 13, 'Tyranitar': 7, 'Gengar': 3, 'Heracross': 1, 'Jolteon': 2, 'Golem': 1, 'Vaporeon': 1, 'Lugia': 1, 'Steelix': 1, 'Exeggutor': 1}"
eggbomb7025,[Gen 2] UBERS,1,1,0,2018-07-09 16:17:02,2018-07-09 16:17:02,,,"{'Marowak': 1, 'Skarmory': 1, 'Starmie': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Miltank': 1}"
electivire5828,[Gen 2] UBERS,1,0,1,2020-08-06 12:40:39,2020-08-06 12:40:39,,,"{'Skarmory': 1, 'Ampharos': 1, 'Tentacruel': 1, 'Donphan': 1, 'Alakazam': 1, 'Typhlosion': 1}"
electrike53459,[Gen 2] UBERS,2,2,0,2020-02-28 16:55:50,2020-02-29 00:46:09,,,"{'Lugia': 2, 'Mewtwo': 2, 'Suicune': 1, 'Celebi': 1, 'Mew': 1}"
elekid48154,[Gen 2] UBERS,5,0,5,2017-02-05 06:01:06,2017-02-06 10:06:10,,,"{'Raticate': 1, 'Rattata': 1, 'Diglett': 1, 'Omanyte': 4, 'Kakuna': 2}"
ember22443,[Gen 2] UBERS,1,1,0,2020-04-28 00:24:03,2020-04-28 00:24:03,,,"{'Mew': 1, 'Snorlax': 1, 'Celebi': 1, 'Mewtwo': 1}"
ember65791,[Gen 2] UBERS,2,0,2,2020-07-06 15:44:10,2020-07-06 16:57:12,,,"{'Mew': 2, 'Zapdos': 1, 'Snorlax': 2, 'Steelix': 1, 'Vaporeon': 1, 'Mewtwo': 2, 'Cloyster': 1, 'Jolteon': 1, 'Tyranitar': 1}"
ember87607,[Gen 2] UBERS,1,0,1,2017-11-08 00:09:25,2017-11-08 00:09:25,,,"{'Dodrio': 1, 'Gengar': 1, 'Vulpix': 1, 'Vaporeon': 1, 'Raichu': 1, 'Espeon': 1}"
empoleon32177,[Gen 2] UBERS,2,1,1,2018-11-08 21:34:53,2018-11-08 23:52:33,,,"{'Umbreon': 2, 'Lugia': 2, 'Tyranitar': 2, 'Heracross': 2, 'Lapras': 2, 'Typhlosion': 2}"
endeavor12002,[Gen 2] UBERS,1,0,1,2020-07-07 19:36:47,2020-07-07 19:36:47,,,"{'Mew': 1, 'Lugia': 1, 'Zapdos': 1, 'Snorlax': 1, 'Steelix': 1, 'Mewtwo': 1}"
endeavor6715,[Gen 2] UBERS,15,7,8,2022-05-28 19:50:01,2025-02-22 20:19:10,,,"{'Tyranitar': 8, 'Zapdos': 12, 'Snorlax': 15, 'Vaporeon': 1, 'Mewtwo': 13, 'Forretress': 7, 'Jolteon': 5, 'Blissey': 1, 'Cloyster': 8, 'Mew': 7, 'Steelix': 6, 'Raikou': 3, 'Machamp': 1, 'Golem': 1, 'Suicune': 1}"
endeavor83660,[Gen 2] UBERS,2,0,2,2019-09-22 19:00:40,2019-09-22 19:08:28,,,"{'Cloyster': 1, 'Mew': 2, 'Lugia': 2, 'Ho-Oh': 1, 'Snorlax': 2, 'Mewtwo': 2, 'Zapdos': 1, 'Forretress': 1}"
endure57886,[Gen 2] UBERS,3,1,2,2025-01-27 02:45:33,2025-02-15 22:09:58,,,"{'Lugia': 2, 'Raikou': 2, 'Tyranitar': 3, 'Snorlax': 3, 'Mewtwo': 3, 'Forretress': 2, 'Cloyster': 1, 'Jolteon': 1, 'Mew': 1}"
endure6450,[Gen 2] UBERS,1,1,0,2018-07-22 17:51:58,2018-07-22 17:51:58,1000.0,1000.0,"{'Mew': 1, 'Cloyster': 1, 'Mewtwo': 1, 'Tyranitar': 1}"
energyball75840,[Gen 2] UBERS,1,0,1,2018-09-12 00:09:03,2018-09-12 00:09:03,,,"{'Lugia': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Steelix': 1, 'Mewtwo': 1, 'Dragonite': 1}"
enpowerdragon93805,[Gen 2] UBERS,2,1,1,2017-06-07 17:26:36,2017-06-07 17:30:07,,,"{'Celebi': 1, 'Dragonair': 1}"
enpowerflying42375,[Gen 2] UBERS,1,0,1,2018-06-18 03:47:24,2018-06-18 03:47:24,,,"{'Arcanine': 1, 'Nidoqueen': 1, 'Scizor': 1, 'Golem': 1, 'Magmar': 1, 'Blastoise': 1}"
enpowerground19362,[Gen 2] UBERS,1,0,1,2019-07-23 10:05:06,2019-07-23 10:05:06,1012.0,1012.0,"{'Mew': 1, 'Lugia': 1, 'Ho-Oh': 1, 'Mewtwo': 1}"
enpowerpoison79260,[Gen 2] UBERS,1,1,0,2019-08-16 18:01:08,2019-08-16 18:01:08,,,"{'Gengar': 1, 'Celebi': 1, 'Umbreon': 1, 'Lugia': 1, 'Steelix': 1}"
enpowerpoison94980,[Gen 2] UBERS,1,1,0,2021-02-09 21:44:30,2021-02-09 21:44:30,,,"{'Cloyster': 1, 'Umbreon': 1, 'Mew': 1, 'Zapdos': 1, 'Snorlax': 1, 'Golem': 1}"
entei10024,[Gen 2] UBERS,1,1,0,2016-07-07 04:48:05,2016-07-07 04:48:05,,,"{'Gengar': 1, 'Ampharos': 1, 'Tyranitar': 1, 'Lapras': 1, 'Feraligatr': 1, 'Espeon': 1}"
eruption73046,[Gen 2] UBERS,1,0,1,2020-06-23 12:13:26,2020-06-23 12:13:26,,,"{'Cloyster': 1, 'Tyranitar': 1, 'Zapdos': 1, 'Snorlax': 1, 'Nidoking': 1, 'Machamp': 1}"
eruption80875,[Gen 2] UBERS,10,10,0,2024-08-12 02:19:20,2024-10-04 03:06:26,,,"{'Marowak': 7, 'Smeargle': 7, 'Kangaskhan': 5, 'Lanturn': 7, 'Mewtwo': 9, 'Shuckle': 2, 'Quagsire': 1, 'Venusaur': 2, 'Espeon': 3}"
exeggcute86397,[Gen 2] UBERS,1,1,0,2024-09-15 18:50:33,2024-09-15 18:50:33,1000.0,1000.0,"{'Mew': 1, 'Zapdos': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Golem': 1, 'Forretress': 1}"
exeggutor52092,[Gen 2] UBERS,1,1,0,2020-06-09 03:30:02,2020-06-09 03:30:02,,,"{'Tyranitar': 1, 'Zapdos': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Forretress': 1}"
exeggutor55411,[Gen 2] UBERS,16,12,4,2024-07-14 02:44:04,2024-07-18 00:13:28,,,"{'Persian': 16, 'Vaporeon': 15, 'Nidoking': 15, 'Meganium': 1, 'Heracross': 1, 'Houndoom': 1}"
exeggutor57071,[Gen 2] UBERS,1,0,1,2024-09-01 15:42:38,2024-09-01 15:42:38,1000.0,1000.0,"{'Celebi': 1, 'Umbreon': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Golem': 1, 'Forretress': 1}"
expertbelt3714,[Gen 2] UBERS,3,1,2,2024-05-13 22:08:25,2024-05-13 22:26:01,,,"{'Cloyster': 3, 'Mew': 3, 'Exeggutor': 1, 'Zapdos': 2, 'Snorlax': 3, 'Mewtwo': 3, 'Raikou': 1, 'Tyranitar': 1, 'Steelix': 1}"
expertbelt82197,[Gen 2] UBERS,1,0,1,2017-05-12 15:02:49,2017-05-12 15:02:49,,,"{'Cloyster': 1, 'Jolteon': 1, 'Mew': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Mewtwo': 1}"
explosion52894,[Gen 2] UBERS,2,1,1,2018-03-17 23:12:21,2018-03-17 23:21:22,,,"{'Mew': 2, 'Lugia': 2, 'Tyranitar': 2, 'Ho-Oh': 2, 'Snorlax': 2, 'Mewtwo': 2}"
explosion66769,[Gen 2] UBERS,1,1,0,2020-06-03 00:54:17,2020-06-03 00:54:17,,,"{'Gengar': 1, 'Marowak': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Mewtwo': 1}"
explosion94540,[Gen 2] UBERS,1,1,0,2019-01-15 21:54:33,2019-01-15 21:54:33,,,"{'Mew': 1, 'Mewtwo': 1}"
extrasensory80648,[Gen 2] UBERS,1,1,0,2020-06-03 19:04:50,2020-06-03 19:04:50,,,"{'Marowak': 1, 'Tyranitar': 1, 'Misdreavus': 1, 'Heracross': 1, 'Snorlax': 1, 'Mewtwo': 1}"
extremespeed12669,[Gen 2] UBERS,2,0,2,2021-10-03 18:59:19,2021-10-03 19:03:25,,,"{'Mew': 2, 'Zapdos': 2, 'Snorlax': 2, 'Golem': 1, 'Mewtwo': 2, 'Forretress': 1, 'Cloyster': 1, 'Steelix': 1}"
extremespeed23531,[Gen 2] UBERS,1,1,0,2020-03-15 19:32:30,2020-03-15 19:32:30,,,"{'Ho-Oh': 1, 'Celebi': 1, 'Raikou': 1, 'Mewtwo': 1}"
extremespeed77326,[Gen 2] UBERS,1,0,1,2024-03-28 04:49:13,2024-03-28 04:49:13,,,{'Forretress': 1}
faketears77323,[Gen 2] UBERS,3,1,2,2021-10-24 14:31:28,2021-10-24 14:51:57,,,"{'Cloyster': 2, 'Jolteon': 1, 'Mew': 2, 'Zapdos': 3, 'Snorlax': 3, 'Mewtwo': 3, 'Gengar': 1, 'Tyranitar': 2, 'Forretress': 1}"
faketears79306,[Gen 2] UBERS,1,1,0,2016-09-21 22:03:01,2016-09-21 22:03:01,,,"{'Umbreon': 1, 'Mew': 1, 'Ampharos': 1, 'Nidoking': 1, 'Miltank': 1}"
falseswipe920,[Gen 2] UBERS,2,2,0,2022-06-12 23:35:06,2024-09-07 16:57:19,1081.0,1081.0,"{'Cloyster': 2, 'Mew': 2, 'Lugia': 1, 'Snorlax': 2, 'Steelix': 1, 'Mewtwo': 2, 'Tyranitar': 1, 'Zapdos': 1}"
farfetchd20684,[Gen 2] UBERS,1,1,0,2019-08-21 01:58:40,2019-08-21 01:58:40,,,"{'Charizard': 1, 'Snorlax': 1, 'Lapras': 1, 'Aerodactyl': 1, 'Mewtwo': 1, 'Gyarados': 1}"
fastball57731,[Gen 2] UBERS,1,0,1,2020-04-20 03:28:27,2020-04-20 03:28:27,,,"{'Cloyster': 1, 'Blissey': 1, 'Skarmory': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Mewtwo': 1}"
feebas75898,[Gen 2] UBERS,2,0,2,2025-03-27 02:32:53,2025-04-07 01:31:02,,,"{'Cloyster': 1, 'Mew': 1, 'Tyranitar': 2, 'Zapdos': 2, 'Snorlax': 2, 'Mewtwo': 1}"
feebas82106,[Gen 2] UBERS,2,1,1,2020-07-14 12:35:19,2020-07-14 12:43:46,,,"{'Cloyster': 2, 'Jolteon': 1, 'Mew': 2, 'Tyranitar': 2, 'Snorlax': 2, 'Mewtwo': 2}"
fighting87572,[Gen 2] UBERS,3,1,2,2019-01-15 04:43:46,2019-01-15 05:13:01,,,"{'Cloyster': 3, 'Celebi': 3, 'Mew': 3, 'Lugia': 3, 'Snorlax': 3, 'Mewtwo': 3}"
fighting88830,[Gen 2] UBERS,10,4,6,2019-10-01 12:08:13,2020-07-08 17:30:57,,,"{'Cloyster': 8, 'Jolteon': 7, 'Mew': 10, 'Tyranitar': 7, 'Snorlax': 10, 'Mewtwo': 10, 'Zapdos': 3, 'Steelix': 3, 'Lugia': 1}"
fighting98189,[Gen 2] UBERS,1,1,0,2025-04-07 01:31:02,2025-04-07 01:31:02,,,"{'Gengar': 1, 'Snorlax': 1, 'Forretress': 1}"
figyberry69324,[Gen 2] UBERS,4,2,2,2021-02-21 17:35:58,2021-03-04 23:17:25,,,"{'Mew': 4, 'Lugia': 2, 'Zapdos': 3, 'Snorlax': 4, 'Steelix': 2, 'Mewtwo': 4, 'Golem': 1, 'Forretress': 1, 'Cloyster': 1, 'Tyranitar': 1}"
filter70262,[Gen 2] UBERS,2,1,1,2025-05-04 19:27:42,2025-05-04 20:28:58,,,"{'Cloyster': 2, 'Exeggutor': 2, 'Tyranitar': 2, 'Snorlax': 2, 'Machoke': 2, 'Arbok': 1, 'Scizor': 1}"
finneon34744,[Gen 2] UBERS,1,1,0,2017-12-31 17:55:31,2017-12-31 17:55:31,,,"{'Gengar': 1, 'Charizard': 1, 'Crobat': 1, 'Feraligatr': 1, 'Dragonite': 1}"
finneon77940,[Gen 2] UBERS,1,1,0,2020-03-16 13:20:52,2020-03-16 13:20:52,,,"{'Quagsire': 1, 'Typhlosion': 1, 'Muk': 1, 'Lugia': 1, 'Electabuzz': 1, 'Dragonite': 1}"
finneon96352,[Gen 2] UBERS,1,0,1,2023-12-12 03:43:07,2023-12-12 03:43:07,,,"{'Ho-Oh': 1, 'Feraligatr': 1, 'Raikou': 1}"
fire24746,[Gen 2] UBERS,1,0,1,2020-03-21 02:37:09,2020-03-21 02:37:09,,,"{'Celebi': 1, 'Mew': 1, 'Lugia': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Mewtwo': 1}"
fireblast37352,[Gen 2] UBERS,3,1,2,2021-10-12 23:07:48,2021-10-12 23:21:02,,,"{'Cloyster': 3, 'Jolteon': 2, 'Mew': 3, 'Zapdos': 3, 'Snorlax': 3, 'Mewtwo': 3, 'Tyranitar': 1}"
firespin56155,[Gen 2] UBERS,1,0,1,2019-07-01 04:00:05,2019-07-01 04:00:05,,,"{'Gengar': 1, 'Scyther': 1, 'Charizard': 1, 'Ho-Oh': 1, 'Machamp': 1, 'Dragonite': 1}"
firespin70110,[Gen 2] UBERS,1,0,1,2020-08-28 19:36:33,2020-08-28 19:36:33,,,"{'Blissey': 1, 'Umbreon': 1, 'Skarmory': 1, 'Tyranitar': 1, 'Misdreavus': 1, 'Heracross': 1}"
firestone64684,[Gen 2] UBERS,1,0,1,2025-05-24 19:04:30,2025-05-24 19:04:30,,,"{'Lugia': 1, 'Raikou': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Forretress': 1}"
firestone76361,[Gen 2] UBERS,1,0,1,2024-06-27 16:46:08,2024-06-27 16:46:08,,,"{'Gengar': 1, 'Umbreon': 1, 'Pinsir': 1, 'Ho-Oh': 1, 'Parasect': 1, 'Feraligatr': 1}"
fissure19918,[Gen 2] UBERS,2,0,2,2024-09-11 07:34:36,2024-09-11 09:09:57,1103.0,1107.0,"{'Snorlax': 2, 'Lugia': 2, 'Mewtwo': 2, 'Celebi': 1, 'Mew': 1, 'Ho-Oh': 1}"
fissure35074,[Gen 2] UBERS,9,5,4,2021-02-15 04:10:40,2023-09-17 00:32:52,,,"{'Lugia': 2, 'Zapdos': 4, 'Snorlax': 9, 'Steelix': 5, 'Mewtwo': 7, 'Raikou': 2, 'Forretress': 6, 'Mew': 4, 'Golem': 1, 'Celebi': 3, 'Rhydon': 1, 'Umbreon': 1, 'Ho-Oh': 1, 'Cloyster': 2, 'Misdreavus': 1}"
fissure92309,[Gen 2] UBERS,1,0,1,2024-11-30 19:15:51,2024-11-30 19:15:51,,,"{'Shuckle': 1, 'Ledyba': 1, 'Jolteon': 1, 'Rhydon': 1}"
fistplate39360,[Gen 2] UBERS,1,0,1,2017-05-04 03:06:29,2017-05-04 03:06:29,,,"{'Lugia': 1, 'Tyranitar': 1, 'Mewtwo': 1, 'Dragonite': 1, 'Gyarados': 1}"
flamebody71831,[Gen 2] UBERS,4,1,3,2021-06-04 02:07:03,2021-07-11 20:28:43,,,"{'Cloyster': 3, 'Raikou': 1, 'Tyranitar': 2, 'Snorlax': 4, 'Mewtwo': 4, 'Mew': 3, 'Lugia': 1, 'Steelix': 1, 'Zapdos': 2, 'Forretress': 1, 'Golem': 1}"
flameorb53562,[Gen 2] UBERS,1,0,1,2018-01-26 18:52:41,2018-01-26 18:52:41,,,"{'Pidgeot': 1, 'Arcanine': 1, 'Exeggutor': 1, 'Tyranitar': 1, 'Machamp': 1, 'Rhydon': 1}"
flameplate25982,[Gen 2] UBERS,1,1,0,2018-05-28 09:23:24,2018-05-28 09:23:24,,,"{'Scyther': 1, 'Charizard': 1, 'Snorlax': 1, 'Machamp': 1, 'Pikachu': 1, 'Gyarados': 1}"
flamethrower21140,[Gen 2] UBERS,5,2,3,2020-05-10 19:33:11,2020-05-17 18:25:28,,,"{'Mew': 5, 'Lugia': 4, 'Zapdos': 2, 'Snorlax': 4, 'Steelix': 4, 'Mewtwo': 5, 'Cloyster': 1, 'Jolteon': 1, 'Tyranitar': 1}"
flamethrower24719,[Gen 2] UBERS,7,5,2,2021-02-24 17:39:24,2024-01-25 21:46:14,,,"{'Mew': 5, 'Gengar': 1, 'Mewtwo': 7, 'Lugia': 4, 'Zapdos': 3, 'Snorlax': 5, 'Steelix': 5, 'Cloyster': 2, 'Golem': 1, 'Celebi': 2, 'Forretress': 2}"
flamethrower68658,[Gen 2] UBERS,2,1,1,2018-03-31 10:35:39,2018-03-31 11:00:28,,,"{'Gengar': 2, 'Celebi': 2, 'Mew': 2, 'Lugia': 2, 'Ho-Oh': 2, 'Mewtwo': 2}"
flamewheel69284,[Gen 2] UBERS,4,1,3,2024-08-02 02:08:32,2024-08-02 02:24:45,,,"{'Gengar': 3, 'Charizard': 4, 'Tyranitar': 3, 'Snorlax': 1, 'Venusaur': 1}"
flareon27859,[Gen 2] UBERS,1,1,0,2018-04-14 17:07:42,2018-04-14 17:07:42,,,"{'Cloyster': 1, 'Celebi': 1, 'Skarmory': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Mewtwo': 1}"
flash22499,[Gen 2] UBERS,1,0,1,2016-01-18 00:38:55,2016-01-18 00:38:55,,,"{'Celebi': 1, 'Mew': 1, 'Lugia': 1, 'Zapdos': 1, 'Snorlax': 1, 'Forretress': 1}"
flashfire12297,[Gen 2] UBERS,1,1,0,2018-01-22 04:37:33,2018-01-22 04:37:33,,,"{'Snorlax': 1, 'Forretress': 1}"
flashfire74687,[Gen 2] UBERS,3,1,2,2018-04-28 14:17:19,2018-04-28 20:08:41,,,"{'Umbreon': 3, 'Scizor': 3, 'Alakazam': 3, 'Politoed': 3, 'Donphan': 3, 'Jumpluff': 3}"
flatter76303,[Gen 2] UBERS,1,0,1,2017-05-10 03:21:41,2017-05-10 03:21:41,,,"{'Seadra': 1, 'Dugtrio': 1, 'Mr. Mime': 1, 'Fearow': 1, 'Pikachu': 1, 'Haunter': 1}"
fling32878,[Gen 2] UBERS,4,0,4,2015-09-16 02:49:34,2015-12-28 05:21:49,,,"{'Celebi': 3, 'Zapdos': 3, 'Snorlax': 3, 'Ho-Oh': 3, 'Mewtwo': 2, 'Forretress': 2, 'Mew': 3, 'Lugia': 2, 'Tyranitar': 1, 'Steelix': 2}"
fling44314,[Gen 2] UBERS,1,0,1,2024-09-03 03:05:19,2024-09-03 03:05:19,1000.0,1000.0,"{'Celebi': 1, 'Mew': 1, 'Lugia': 1, 'Ho-Oh': 1, 'Mewtwo': 1, 'Fearow': 1}"
fling69357,[Gen 2] UBERS,1,0,1,2025-01-18 05:41:46,2025-01-18 05:41:46,,,"{'Quagsire': 1, 'Jynx': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Steelix': 1}"
fling91176,[Gen 2] UBERS,1,1,0,2020-01-25 18:44:20,2020-01-25 18:44:20,,,"{'Cloyster': 1, 'Jolteon': 1, 'Mew': 1, 'Tyranitar': 1, 'Snorlax': 1}"
flowergift74734,[Gen 2] UBERS,1,0,1,2018-09-22 01:50:35,2018-09-22 01:50:35,,,"{'Marowak': 1, 'Celebi': 1, 'Tyranitar': 1, 'Lapras': 1, 'Machamp': 1, 'Ninetales': 1}"
flygon18131,[Gen 2] UBERS,4,1,3,2019-09-07 01:05:08,2019-09-07 01:33:17,,,"{'Mew': 3, 'Zapdos': 2, 'Snorlax': 4, 'Golem': 3, 'Mewtwo': 3, 'Forretress': 4, 'Umbreon': 1, 'Lugia': 1, 'Raikou': 1}"
flying66033,[Gen 2] UBERS,1,1,0,2017-04-10 01:01:08,2017-04-10 01:01:08,,,"{'Lugia': 1, 'Tyranitar': 1, 'Heracross': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Lanturn': 1}"
fnt36903,[Gen 2] UBERS,1,1,0,2024-09-13 03:55:28,2024-09-13 03:55:28,1052.0,1052.0,"{'Marowak': 1, 'Celebi': 1, 'Lugia': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Heracross': 1}"
focusband1232,[Gen 2] UBERS,15,11,4,2018-09-02 23:33:25,2020-07-02 21:57:55,,,"{'Skarmory': 7, 'Lugia': 10, 'Raikou': 14, 'Ho-Oh': 15, 'Mewtwo': 10, 'Forretress': 11, 'Jolteon': 1, 'Tyranitar': 1, 'Snorlax': 8, 'Celebi': 2, 'Umbreon': 1}"
focusband22666,[Gen 2] UBERS,1,0,1,2024-09-02 15:20:41,2024-09-02 15:20:41,1032.0,1032.0,"{'Cloyster': 1, 'Mew': 1, 'Tyranitar': 1, 'Zapdos': 1, 'Snorlax': 1, 'Mewtwo': 1}"
focusband2493,[Gen 2] UBERS,1,0,1,2018-07-18 14:46:03,2018-07-18 14:46:03,,,"{'Celebi': 1, 'Lugia': 1, 'Tyranitar': 1, 'Steelix': 1, 'Mewtwo': 1, 'Forretress': 1}"
focusband71312,[Gen 2] UBERS,1,0,1,2020-03-10 11:45:47,2020-03-10 11:45:47,,,"{'Celebi': 1, 'Mew': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Forretress': 1}"
focusblast65978,[Gen 2] UBERS,1,0,1,2020-05-02 04:06:27,2020-05-02 04:06:27,,,{'Weezing': 1}
focusenergy12335,[Gen 2] UBERS,1,0,1,2017-08-09 18:04:52,2017-08-09 18:04:52,,,"{'Celebi': 1, 'Mew': 1, 'Zapdos': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Rhydon': 1}"
focussash44192,[Gen 2] UBERS,1,0,1,2019-02-20 04:04:39,2019-02-20 04:04:39,,,"{'Cloyster': 1, 'Skarmory': 1, 'Mew': 1, 'Lugia': 1, 'Raikou': 1, 'Mewtwo': 1}"
focussash46914,[Gen 2] UBERS,7,6,1,2024-05-18 03:01:24,2024-11-04 22:04:38,,,"{'Cloyster': 4, 'Blissey': 1, 'Ho-Oh': 4, 'Snorlax': 7, 'Golem': 4, 'Mewtwo': 6, 'Celebi': 2, 'Forretress': 3, 'Jolteon': 3, 'Mew': 2, 'Tyranitar': 2, 'Zapdos': 1, 'Gengar': 1, 'Raikou': 1}"
focussash58579,[Gen 2] UBERS,1,1,0,2020-07-15 20:18:59,2020-07-15 20:18:59,,,"{'Raikou': 1, 'Ho-Oh': 1, 'Miltank': 1, 'Machamp': 1, 'Mewtwo': 1, 'Golem': 1}"
focussash9716,[Gen 2] UBERS,1,0,1,2016-09-30 17:41:33,2016-09-30 17:41:33,,,"{'Blissey': 1, 'Mew': 1, 'Lugia': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Mewtwo': 1}"
followme74711,[Gen 2] UBERS,2,2,0,2015-12-28 05:21:49,2015-12-28 05:34:38,,,"{'Celebi': 2, 'Mew': 2, 'Lugia': 2, 'Snorlax': 1, 'Steelix': 2, 'Mewtwo': 2}"
forcepalm9058,[Gen 2] UBERS,2,1,1,2018-05-04 01:52:45,2018-09-02 23:17:17,,,"{'Ho-Oh': 2, 'Umbreon': 1, 'Celebi': 2, 'Mewtwo': 1, 'Jolteon': 1, 'Suicune': 1, 'Blissey': 1, 'Dragonite': 1}"
foresight3572,[Gen 2] UBERS,1,0,1,2018-04-24 08:46:12,2018-04-24 08:46:12,,,"{'Typhlosion': 1, 'Steelix': 1, 'Arbok': 1}"
foresight89801,[Gen 2] UBERS,2,0,2,2018-05-21 18:57:42,2019-08-25 23:36:13,,,"{'Mew': 2, 'Lugia': 2, 'Zapdos': 1, 'Snorlax': 1, 'Steelix': 1, 'Mewtwo': 2, 'Cloyster': 1, 'Celebi': 1, 'Ho-Oh': 1}"
forretress4976,[Gen 2] UBERS,1,1,0,2020-07-20 10:59:42,2020-07-20 10:59:42,1056.0,1056.0,"{'Mew': 1, 'Forretress': 1, 'Celebi': 1}"
frenzyplant2474,[Gen 2] UBERS,1,0,1,2025-05-03 10:57:56,2025-05-03 10:57:56,,,"{'Mr. Mime': 1, 'Blissey': 1, 'Kingdra': 1, 'Meganium': 1, 'Zapdos': 1, 'Houndoom': 1}"
frenzyplant66386,[Gen 2] UBERS,4,1,3,2021-02-20 17:34:41,2021-02-27 17:02:09,,,"{'Zapdos': 2, 'Snorlax': 4, 'Mewtwo': 2, 'Golem': 1, 'Cloyster': 1, 'Mew': 1, 'Lugia': 1, 'Rhydon': 1, 'Forretress': 1}"
frenzyplant67575,[Gen 2] UBERS,7,5,2,2021-05-22 19:09:23,2021-07-11 14:43:51,,,"{'Mew': 6, 'Snorlax': 7, 'Mewtwo': 7, 'Rhydon': 3, 'Forretress': 3, 'Zapdos': 2, 'Steelix': 1, 'Lugia': 1, 'Tyranitar': 1, 'Cloyster': 4, 'Golem': 2, 'Jolteon': 2, 'Raikou': 1, 'Heracross': 1}"
friendball21092,[Gen 2] UBERS,1,1,0,2019-07-30 01:33:15,2019-07-30 01:33:15,,,"{'Cloyster': 1, 'Celebi': 1, 'Lugia': 1, 'Tyranitar': 1, 'Ho-Oh': 1}"
friendball40306,[Gen 2] UBERS,1,0,1,2024-08-08 23:45:22,2024-08-08 23:45:22,,,"{'Celebi': 1, 'Umbreon': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Golem': 1, 'Forretress': 1}"
frustration68484,[Gen 2] UBERS,1,1,0,2024-05-05 11:44:30,2024-05-05 11:44:30,,,"{'Gengar': 1, 'Tyranitar': 1, 'Zapdos': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Forretress': 1}"
frz5029,[Gen 2] UBERS,1,0,1,2019-05-01 02:26:38,2019-05-01 02:26:38,,,"{'Mew': 1, 'Lugia': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Steelix': 1, 'Mewtwo': 1}"
frz61828,[Gen 2] UBERS,2,0,2,2024-06-09 22:58:01,2024-06-23 19:07:28,,,"{'Cloyster': 2, 'Mew': 2, 'Lugia': 1, 'Snorlax': 2, 'Steelix': 1, 'Mewtwo': 2, 'Jolteon': 1, 'Tyranitar': 1}"
frz75,[Gen 2] UBERS,1,0,1,2019-08-20 19:51:44,2019-08-20 19:51:44,,,"{'Mew': 1, 'Lugia': 1, 'Zapdos': 1, 'Snorlax': 1, 'Steelix': 1, 'Mewtwo': 1}"
