name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,pokemon_used
exeggutor82191,[Gen 3] UBERS,2,1,1,2017-06-16 20:18:30,2017-06-21 20:00:07,,,"{'Gengar': 1, 'Jirachi': 1, 'Ludicolo': 1, 'Latios': 1, 'Deoxys-Speed': 1, 'Kyogre': 2, 'Metagross': 1, 'Ninjask': 1, 'Groudon': 1, 'Wobbuffet': 1, 'Latias': 1}"
expertbelt45338,[Gen 3] UBERS,4,2,2,2018-08-04 03:41:43,2018-08-24 16:19:51,1000.0,1265.0,"{'Metagross': 3, 'Blissey': 4, 'Lugia': 3, 'Latias': 3, 'Forretress': 4, 'Kyogre': 3, 'Regice': 1, 'Regirock': 1}"
expertbelt80668,[Gen 3] UBERS,1,0,1,2018-04-25 21:26:48,2018-04-25 21:26:48,,,"{'Quagsire': 1, 'Slaking': 1, 'Linoone': 1, 'Alakazam': 1, 'Salamence': 1, 'Blastoise': 1}"
explosion14452,[Gen 3] UBERS,1,0,1,2018-01-20 03:16:05,2018-01-20 03:16:05,,,"{'Blissey': 1, 'Omastar': 1, 'Rayquaza': 1, 'Latias': 1, 'Forretress': 1, 'Kyogre': 1}"
explosion52894,[Gen 3] UBERS,1,0,1,2019-06-17 03:07:52,2019-06-17 03:07:52,,,"{'Ho-Oh': 1, 'Registeel': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Kyogre': 1, 'Slaking': 1}"
explosion66769,[Gen 3] UBERS,1,1,0,2020-06-06 00:18:15,2020-06-06 00:18:15,,,"{'Gengar': 1, 'Jirachi': 1, 'Snorlax': 1, 'Rayquaza': 1, 'Lapras': 1}"
explosion80293,[Gen 3] UBERS,3,1,2,2015-04-03 21:36:46,2015-05-11 23:02:50,,,"{'Blissey': 3, 'Deoxys-Speed': 3, 'Mewtwo': 3, 'Latias': 3, 'Kyogre': 3, 'Latios': 1, 'Lugia': 1}"
explosion8096,[Gen 3] UBERS,1,0,1,2020-06-30 19:24:45,2020-06-30 19:24:45,,,"{'Venusaur': 1, 'Rapidash': 1, 'Starmie': 1, 'Snorlax': 1, 'Golem': 1, 'Magneton': 1}"
explosion94540,[Gen 3] UBERS,1,1,0,2016-01-31 21:18:04,2016-01-31 21:18:04,,,"{'Blissey': 1, 'Latios': 1, 'Lugia': 1, 'Ho-Oh': 1, 'Groudon': 1, 'Forretress': 1}"
exploud4895,[Gen 3] UBERS,1,0,1,2020-08-03 00:49:02,2020-08-03 00:49:02,1066.0,1066.0,"{'Blissey': 1, 'Skarmory': 1, 'Lugia': 1, 'Ho-Oh': 1, 'Rayquaza': 1, 'Groudon': 1}"
exploud50744,[Gen 3] UBERS,1,0,1,2020-08-18 09:15:29,2020-08-18 09:15:29,,,"{'Venusaur': 1, 'Typhlosion': 1, 'Scizor': 1, 'Vaporeon': 1, 'Dragonite': 1, 'Magneton': 1}"
exploud51198,[Gen 3] UBERS,3,0,3,2019-01-08 19:09:23,2020-01-02 21:00:18,,,"{'Metagross': 2, 'Blissey': 1, 'Kingdra': 1, 'Poliwrath': 1, 'Regice': 1, 'Dragonite': 1, 'Typhlosion': 1, 'Jolteon': 1, 'Mr. Mime': 1, 'Meganium': 1, 'Hitmontop': 1, 'Marowak': 1, 'Starmie': 1, 'Scizor': 1, 'Miltank': 1, 'Slowking': 1, 'Magneton': 1}"
exploud5217,[Gen 3] UBERS,1,0,1,2016-08-27 15:28:01,2016-08-27 15:28:01,,,"{'Blissey': 1, 'Starmie': 1, 'Deoxys-Speed': 1, 'Ho-Oh': 1, 'Groudon': 1, 'Latias': 1}"
extrasensory78025,[Gen 3] UBERS,3,0,3,2018-02-11 04:32:39,2018-11-15 00:54:07,,,"{'Blissey': 3, 'Latios': 3, 'Lugia': 2, 'Deoxys-Attack': 2, 'Wobbuffet': 2, 'Latias': 3, 'Deoxys': 1, 'Kingdra': 1, 'Kyogre': 1}"
extrasensory84260,[Gen 3] UBERS,1,1,0,2017-06-21 19:39:35,2017-06-21 19:39:35,,,"{'Blissey': 1, 'Tyranitar': 1, 'Groudon': 1, 'Latias': 1, 'Forretress': 1}"
extrasensory87861,[Gen 3] UBERS,2,0,2,2016-10-28 14:47:58,2016-12-19 21:31:05,,,"{'Blissey': 2, 'Lugia': 2, 'Crobat': 2, 'Groudon': 2, 'Deoxys-Defense': 1, 'Kyogre': 2, 'Deoxys-Attack': 1}"
extremespeed29170,[Gen 3] UBERS,1,0,1,2016-05-29 02:06:23,2016-05-29 02:06:23,,,"{'Mew': 1, 'Lugia': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Groudon': 1}"
extremespeed29853,[Gen 3] UBERS,2,1,1,2016-02-04 21:39:50,2016-02-04 21:45:59,,,"{'Regirock': 2, 'Latios': 2, 'Ho-Oh': 2, 'Snorlax': 2, 'Groudon': 2, 'Magneton': 1}"
extremespeed62335,[Gen 3] UBERS,5,1,4,2020-02-29 22:36:50,2024-10-15 18:29:14,,,"{'Metagross': 3, 'Blissey': 4, 'Latios': 4, 'Groudon': 1, 'Latias': 2, 'Forretress': 3, 'Skarmory': 2, 'Mewtwo': 3, 'Kyogre': 4, 'Rayquaza': 2, 'Deoxys-Attack': 2}"
extremespeed89903,[Gen 3] UBERS,1,1,0,2017-12-29 00:13:23,2017-12-29 00:13:23,,,"{'Latios': 1, 'Cloyster': 1, 'Deoxys': 1, 'Kyogre': 1}"
extremespeed94676,[Gen 3] UBERS,1,0,1,2016-11-17 03:09:49,2016-11-17 03:09:49,1000.0,1000.0,"{'Suicune': 1, 'Umbreon': 1, 'Latios': 1, 'Lugia': 1, 'Articuno': 1, 'Latias': 1}"
facade84319,[Gen 3] UBERS,2,1,1,2018-11-09 22:33:18,2018-11-10 15:36:47,,,"{'Dodrio': 1, 'Flygon': 2, 'Dustox': 1, 'Furret': 1, 'Vaporeon': 1}"
facade85675,[Gen 3] UBERS,1,1,0,2017-12-03 22:45:00,2017-12-03 22:45:00,,,"{'Latios': 1, 'Snorlax': 1, 'Kyogre': 1}"
fakeout56993,[Gen 3] UBERS,3,1,2,2019-07-09 12:59:30,2019-09-29 16:30:58,,,"{'Latios': 2, 'Heracross': 3, 'Snorlax': 2, 'Aerodactyl': 1, 'Groudon': 3, 'Mewtwo': 2, 'Deoxys-Attack': 1, 'Latias': 1, 'Magneton': 1}"
fakeout62339,[Gen 3] UBERS,1,1,0,2020-07-11 21:18:18,2020-07-11 21:18:18,,,"{'Heracross': 1, 'Snorlax': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Latias': 1, 'Magneton': 1}"
fakeout74321,[Gen 3] UBERS,1,1,0,2024-09-19 18:29:11,2024-09-19 18:29:11,,,"{'Skarmory': 1, 'Crobat': 1, 'Tyranitar': 1, 'Wobbuffet': 1, 'Kyogre': 1}"
fakeout84371,[Gen 3] UBERS,1,0,1,2018-10-25 20:11:04,2018-10-25 20:11:04,,,"{'Metagross': 1, 'Latios': 1, 'Snorlax': 1, 'Groudon': 1, 'Kyogre': 1, 'Slaking': 1}"
faketears54968,[Gen 3] UBERS,2,1,1,2024-08-06 19:14:08,2024-08-07 21:34:12,,,"{'Kirlia': 1, 'Ninjask': 2, 'Shedinja': 2, 'Nidorino': 1, 'Nidoking': 1, 'Milotic': 1, 'Gardevoir': 1, 'Mawile': 1}"
faketears79306,[Gen 3] UBERS,2,1,1,2016-09-20 22:57:47,2017-01-09 23:05:50,,,"{'Breloom': 2, 'Flygon': 1, 'Dugtrio': 1, 'Jolteon': 1, 'Jirachi': 1, 'Milotic': 1, 'Snorlax': 1, 'Lugia': 1, 'Umbreon': 1}"
falseswipe12383,[Gen 3] UBERS,2,1,1,2024-03-17 02:19:49,2024-04-10 01:19:59,,,"{'Flygon': 1, 'Sceptile': 1, 'Dusclops': 1, 'Starmie': 1, 'Gyarados': 1, 'Claydol': 1, 'Crobat': 1, 'Skarmory': 1, 'Salamence': 1}"
falseswipe4426,[Gen 3] UBERS,1,0,1,2016-01-26 03:42:28,2016-01-26 03:42:28,,,"{'Gengar': 1, 'Metagross': 1, 'Blissey': 1, 'Skarmory': 1, 'Latios': 1, 'Kyogre': 1}"
farfetchd83991,[Gen 3] UBERS,1,0,1,2021-11-06 11:28:08,2021-11-06 11:28:08,,,"{'Metagross': 1, 'Latios': 1, 'Exeggutor': 1, 'Mewtwo': 1, 'Groudon': 1, 'Latias': 1}"
fastball5273,[Gen 3] UBERS,4,2,2,2015-05-02 13:54:44,2015-05-03 13:39:29,,,"{'Blissey': 3, 'Kyogre': 4, 'Metagross': 3, 'Latios': 2, 'Forretress': 2, 'Ho-Oh': 2}"
fearow21407,[Gen 3] UBERS,3,3,0,2018-11-17 02:48:41,2018-11-21 00:28:16,,,"{'Gengar': 3, 'Charizard': 3, 'Alakazam': 2, 'Vileplume': 2, 'Gyarados': 2, 'Nidoking': 2}"
featherdance61760,[Gen 3] UBERS,1,1,0,2018-05-08 19:13:27,2018-05-08 19:13:27,,,"{'Latios': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Groudon': 1, 'Latias': 1}"
feebas44083,[Gen 3] UBERS,3,3,0,2020-05-12 22:05:14,2020-05-12 22:34:03,,,"{'Lugia': 3, 'Deoxys-Speed': 2, 'Snorlax': 2, 'Mewtwo': 3, 'Latias': 2, 'Kyogre': 2, 'Ho-Oh': 1, 'Rayquaza': 1, 'Groudon': 1}"
feebas51522,[Gen 3] UBERS,1,0,1,2019-08-25 23:54:43,2019-08-25 23:54:43,,,"{'Metagross': 1, 'Claydol': 1, 'Latios': 1, 'Swampert': 1, 'Deoxys-Defense': 1, 'Forretress': 1}"
feebas67096,[Gen 3] UBERS,5,2,3,2017-11-05 03:21:48,2017-11-05 04:24:09,,,"{'Dugtrio': 1, 'Blissey': 3, 'Skarmory': 1, 'Deoxys-Attack': 1, 'Latias': 4, 'Kyogre': 2, 'Lugia': 2, 'Groudon': 3, 'Forretress': 1, 'Magneton': 1, 'Metagross': 2, 'Latios': 2, 'Ho-Oh': 2, 'Snorlax': 2, 'Deoxys-Speed': 1}"
feint1878,[Gen 3] UBERS,2,0,2,2025-02-10 20:13:02,2025-05-27 17:47:09,,,"{'Omastar': 2, 'Latios': 1, 'Ho-Oh': 1, 'Mewtwo': 2, 'Deoxys-Attack': 2, 'Kyogre': 2, 'Latias': 1, 'Forretress': 1}"
feint2043,[Gen 3] UBERS,1,1,0,2016-02-08 15:35:42,2016-02-08 15:35:42,,,"{'Magmar': 1, 'Sceptile': 1, 'Magneton': 1, 'Gyarados': 1}"
feint25816,[Gen 3] UBERS,1,1,0,2019-02-27 16:26:18,2019-02-27 16:26:18,,,"{'Blissey': 1, 'Lugia': 1, 'Latias': 1, 'Forretress': 1, 'Kyogre': 1}"
feint47408,[Gen 3] UBERS,1,1,0,2018-06-12 05:14:37,2018-06-12 05:14:37,,,"{'Metagross': 1, 'Latios': 1, 'Lugia': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Kyogre': 1}"
feint48328,[Gen 3] UBERS,1,0,1,2024-10-07 04:33:18,2024-10-07 04:33:18,,,"{'Blissey': 1, 'Latios': 1, 'Heracross': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
feint53757,[Gen 3] UBERS,1,1,0,2016-06-19 02:30:40,2016-06-19 02:30:40,,,"{'Gengar': 1, 'Umbreon': 1, 'Raikou': 1, 'Meganium': 1, 'Medicham': 1, 'Gyarados': 1}"
feint63461,[Gen 3] UBERS,1,1,0,2024-11-30 15:51:44,2024-11-30 15:51:44,,,"{'Cloyster': 1, 'Muk': 1, 'Starmie': 1, 'Charizard': 1, 'Primeape': 1}"
feint95254,[Gen 3] UBERS,1,1,0,2016-08-29 20:10:44,2016-08-29 20:10:44,,,"{'Metagross': 1, 'Blissey': 1, 'Deoxys-Speed': 1, 'Salamence': 1, 'Wobbuffet': 1}"
feintattack49734,[Gen 3] UBERS,3,2,1,2017-07-19 21:49:11,2017-07-27 00:57:04,,,"{'Latios': 3, 'Magneton': 2, 'Snorlax': 2, 'Rayquaza': 2, 'Deoxys-Attack': 2, 'Kyogre': 3, 'Omastar': 1, 'Regice': 1, 'Steelix': 1}"
feintattack68917,[Gen 3] UBERS,1,1,0,2019-03-20 14:15:46,2019-03-20 14:15:46,,,"{'Omastar': 1, 'Latios': 1, 'Regice': 1, 'Steelix': 1, 'Kyogre': 1}"
feintattack71833,[Gen 3] UBERS,1,1,0,2018-11-15 00:54:07,2018-11-15 00:54:07,,,"{'Ho-Oh': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Latias': 1, 'Forretress': 1}"
feintattack86679,[Gen 3] UBERS,9,5,4,2023-04-08 21:48:30,2024-11-05 20:54:47,,,"{'Kabutops': 1, 'Latios': 9, 'Heracross': 2, 'Snorlax': 7, 'Forretress': 1, 'Kyogre': 5, 'Skarmory': 1, 'Groudon': 4, 'Deoxys-Attack': 4, 'Ho-Oh': 1, 'Wobbuffet': 2, 'Metagross': 5, 'Mewtwo': 4, 'Umbreon': 1, 'Rayquaza': 1, 'Deoxys-Speed': 1, 'Linoone': 1, 'Magneton': 1}"
feintattack98043,[Gen 3] UBERS,1,1,0,2015-05-02 01:30:35,2015-05-02 01:30:35,,,"{'Snorlax': 1, 'Umbreon': 1, 'Groudon': 1}"
feraligatr26196,[Gen 3] UBERS,2,1,1,2015-03-22 03:52:24,2015-08-11 22:03:14,,,"{'Metagross': 1, 'Venusaur': 1, 'Skarmory': 1, 'Kingdra': 1, 'Banette': 1, 'Salamence': 1, 'Jolteon': 1, 'Suicune': 1, 'Jirachi': 1, 'Arcanine': 1, 'Latios': 1, 'Slaking': 1}"
feraligatr69489,[Gen 3] UBERS,3,0,3,2020-01-23 21:05:27,2020-01-24 19:44:39,,,"{'Scyther': 1, 'Stantler': 1, 'Muk': 2, 'Wailord': 1, 'Flareon': 1, 'Golem': 1, 'Mantine': 1, 'Meganium': 2, 'Aggron': 2, 'Fearow': 1, 'Typhlosion': 1, 'Manectric': 1, 'Ampharos': 1, 'Whiscash': 1, 'Forretress': 1}"
feraligatr69644,[Gen 3] UBERS,2,0,2,2020-06-05 10:19:13,2020-08-01 12:16:33,,,"{'Dugtrio': 1, 'Latias': 2, 'Ho-Oh': 2, 'Rayquaza': 1, 'Mewtwo': 1, 'Deoxys-Defense': 1, 'Blissey': 1, 'Regirock': 1, 'Groudon': 1, 'Forretress': 1}"
fighting11938,[Gen 3] UBERS,1,1,0,2017-07-02 18:54:57,2017-07-02 18:54:57,1000.0,1000.0,{'Kyogre': 1}
fighting54353,[Gen 3] UBERS,1,1,0,2024-03-07 20:37:40,2024-03-07 20:37:40,,,"{'Regirock': 1, 'Lanturn': 1, 'Salamence': 1, 'Azurill': 1, 'Magcargo': 1}"
fighting5632,[Gen 3] UBERS,1,0,1,2024-04-14 18:31:09,2024-04-14 18:31:09,,,"{'Blissey': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Latias': 1, 'Forretress': 1, 'Kyogre': 1}"
fighting88830,[Gen 3] UBERS,4,1,3,2020-05-29 16:23:15,2020-10-11 16:30:04,,,"{'Jirachi': 2, 'Latios': 3, 'Heracross': 2, 'Groudon': 2, 'Deoxys-Defense': 2, 'Kyogre': 4, 'Snorlax': 1, 'Magneton': 1, 'Latias': 1, 'Gengar': 1, 'Blissey': 1, 'Raikou': 1, 'Deoxys-Speed': 1}"
figyberry28189,[Gen 3] UBERS,1,0,1,2024-10-27 01:27:27,2024-10-27 01:27:27,1087.0,1087.0,"{'Latios': 1, 'Blissey': 1, 'Kyogre': 1, 'Skarmory': 1}"
filter40635,[Gen 3] UBERS,1,0,1,2024-05-10 19:25:29,2024-05-10 19:25:29,,,"{'Latios': 1, 'Snorlax': 1, 'Rayquaza': 1, 'Groudon': 1, 'Mewtwo': 1, 'Kyogre': 1}"
filter70262,[Gen 3] UBERS,2,1,1,2025-05-18 20:14:17,2025-05-26 18:08:35,,,"{'Entei': 1, 'Clefable': 2, 'Metang': 2, 'Raikou': 2, 'Meganium': 1, 'Lapras': 2, 'Kingdra': 1, 'Mightyena': 1}"
filter81368,[Gen 3] UBERS,1,1,0,2024-04-17 21:14:15,2024-04-17 21:14:15,,,"{'Metagross': 1, 'Ludicolo': 1, 'Aggron': 1, 'Banette': 1, 'Deoxys-Attack': 1}"
finneon61779,[Gen 3] UBERS,4,0,4,2018-01-17 13:30:47,2019-03-20 15:11:34,,,"{'Regirock': 2, 'Suicune': 1, 'Gyarados': 1, 'Zapdos': 2, 'Gengar': 1, 'Snorlax': 2, 'Wobbuffet': 1, 'Venusaur': 1, 'Armaldo': 1}"
finneon70270,[Gen 3] UBERS,1,1,0,2024-09-04 19:38:25,2024-09-04 19:38:25,,,"{'Latios': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Forretress': 1, 'Kyogre': 1}"
finneon81916,[Gen 3] UBERS,3,3,0,2018-06-26 22:12:19,2018-06-26 22:26:03,,,"{'Lugia': 1, 'Snorlax': 2, 'Groudon': 2, 'Latias': 2, 'Forretress': 1, 'Jirachi': 1, 'Latios': 1, 'Ho-Oh': 1, 'Deoxys-Attack': 1, 'Mew': 1, 'Steelix': 1, 'Mewtwo': 1}"
finneon84731,[Gen 3] UBERS,1,1,0,2020-05-16 00:56:15,2020-05-16 00:56:15,,,"{'Typhlosion': 1, 'Latios': 1, 'Kingdra': 1}"
finneon97535,[Gen 3] UBERS,1,1,0,2024-01-27 21:40:24,2024-01-27 21:40:24,,,"{'Blissey': 1, 'Skarmory': 1, 'Latios': 1, 'Heracross': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
finneon97829,[Gen 3] UBERS,1,0,1,2016-10-14 19:38:25,2016-10-14 19:38:25,,,"{'Groudon': 1, 'Rayquaza': 1, 'Mewtwo': 1}"
fire15228,[Gen 3] UBERS,1,1,0,2023-12-17 17:52:12,2023-12-17 17:52:12,,,"{'Dusclops': 1, 'Raikou': 1, 'Poliwrath': 1, 'Donphan': 1, 'Aerodactyl': 1, 'Dragonite': 1}"
fire20709,[Gen 3] UBERS,1,0,1,2015-05-02 15:24:25,2015-05-02 15:24:25,,,"{'Relicanth': 1, 'Latios': 1, 'Deoxys-Attack': 1, 'Wobbuffet': 1, 'Forretress': 1, 'Kyogre': 1}"
fire24746,[Gen 3] UBERS,1,0,1,2020-03-05 02:59:00,2020-03-05 02:59:00,,,"{'Forretress': 1, 'Blissey': 1, 'Magneton': 1, 'Groudon': 1}"
fire64412,[Gen 3] UBERS,1,0,1,2025-01-12 20:18:29,2025-01-12 20:18:29,,,"{'Kyurem': 1, 'Slowking-Galar': 1, 'Naviathan': 1, 'Audino': 1, 'Beheeyem': 1, 'Landorus': 1}"
fire66207,[Gen 3] UBERS,1,0,1,2018-11-18 10:52:08,2018-11-18 10:52:08,,,"{'Latios': 1, 'Rayquaza': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
fireblast58671,[Gen 3] UBERS,2,2,0,2016-12-27 17:00:44,2018-10-24 21:30:35,,,"{'Latios': 2, 'Lugia': 2, 'Groudon': 2, 'Deoxys-Attack': 1, 'Latias': 1, 'Forretress': 2, 'Blissey': 1, 'Ho-Oh': 1}"
fireblast60375,[Gen 3] UBERS,2,1,1,2020-08-27 22:47:38,2020-08-28 11:32:09,1214.0,1214.0,"{'Blissey': 2, 'Latios': 2, 'Ho-Oh': 2, 'Groudon': 2, 'Deoxys-Attack': 2, 'Forretress': 2}"
fireblast68134,[Gen 3] UBERS,2,2,0,2021-08-19 17:08:58,2021-08-19 17:20:03,,,"{'Latios': 1, 'Wobbuffet': 1, 'Kyogre': 2, 'Mewtwo': 1, 'Gengar': 1, 'Blissey': 1, 'Forretress': 1}"
fireblast70842,[Gen 3] UBERS,4,3,1,2018-01-23 21:09:59,2018-04-11 23:34:31,,,"{'Metagross': 2, 'Regirock': 2, 'Exeggutor': 1, 'Groudon': 3, 'Deoxys-Attack': 3, 'Latias': 4, 'Snorlax': 1, 'Rayquaza': 1, 'Forretress': 1, 'Magneton': 1, 'Heracross': 1, 'Ho-Oh': 1, 'Steelix': 1}"
firefang11558,[Gen 3] UBERS,1,0,1,2016-09-13 16:28:09,2016-09-13 16:28:09,,,"{'Latios': 1, 'Wobbuffet': 1, 'Rayquaza': 1}"
firepunch81126,[Gen 3] UBERS,3,1,2,2017-11-22 23:22:06,2019-03-13 09:34:38,,,"{'Omastar': 3, 'Blissey': 3, 'Latias': 3, 'Forretress': 3, 'Kyogre': 3, 'Rayquaza': 2}"
firespin23816,[Gen 3] UBERS,1,0,1,2024-10-10 23:08:45,2024-10-10 23:08:45,1057.0,1057.0,"{'Jirachi': 1, 'Latios': 1, 'Starmie': 1, 'Deoxys-Attack': 1, 'Wobbuffet': 1, 'Kyogre': 1}"
firestone25476,[Gen 3] UBERS,7,4,3,2023-12-14 20:57:06,2024-11-12 14:32:32,,,"{'Starmie': 1, 'Snorlax': 4, 'Groudon': 5, 'Latios': 5, 'Tyranitar': 1, 'Mewtwo': 3, 'Deoxys-Attack': 3, 'Kyogre': 6, 'Metagross': 3, 'Ho-Oh': 3, 'Forretress': 3}"
firestone62688,[Gen 3] UBERS,1,0,1,2023-12-21 21:05:23,2023-12-21 21:05:23,,,"{'Breloom': 1, 'Sharpedo': 1, 'Sandslash': 1, 'Salamence': 1, 'Ninetales': 1}"
firestone76361,[Gen 3] UBERS,1,0,1,2024-06-27 17:07:46,2024-06-27 17:07:46,,,"{'Breloom': 1, 'Cloyster': 1, 'Armaldo': 1, 'Scizor': 1, 'Swampert': 1, 'Mewtwo': 1}"
fissure29966,[Gen 3] UBERS,1,1,0,2015-04-05 17:07:01,2015-04-05 17:07:01,,,"{'Jirachi': 1, 'Umbreon': 1, 'Lugia': 1, 'Deoxys-Attack': 1, 'Latias': 1, 'Kyogre': 1}"
fissure35074,[Gen 3] UBERS,33,13,20,2020-11-07 02:31:26,2025-01-19 14:49:56,,,"{'Latios': 17, 'Ho-Oh': 3, 'Snorlax': 8, 'Groudon': 16, 'Mewtwo': 7, 'Forretress': 3, 'Kabutops': 1, 'Arcanine': 5, 'Kangaskhan': 13, 'Misdreavus': 1, 'Electrode': 2, 'Qwilfish': 2, 'Altaria': 4, 'Registeel': 4, 'Deoxys-Attack': 11, 'Scyther': 5, 'Omastar': 3, 'Ampharos': 4, 'Vileplume': 3, 'Blastoise': 1, 'Stantler': 1, 'Gorebyss': 1, 'Linoone': 2, 'Pupitar': 1, 'Glalie': 1, 'Haunter': 2, 'Mew': 2, 'Aerodactyl': 1, 'Metagross': 11, 'Rayquaza': 4, 'Wobbuffet': 2, 'Kyogre': 5, 'Regice': 1, 'Mantine': 2, 'Armaldo': 5, 'Metang': 2, 'Electabuzz': 3, 'Solrock': 1, 'Tentacruel': 3, 'Exeggutor': 2, 'Umbreon': 3, 'Heracross': 2, 'Weezing': 2, 'Hitmonlee': 1, 'Gligar': 3, 'Lanturn': 1, 'Blissey': 1, 'Granbull': 3, 'Lapras': 2, 'Slowking': 1, 'Cacturne': 1, 'Meganium': 1, 'Feraligatr': 1, 'Breloom': 1, 'Walrein': 1, 'Hitmontop': 1, 'Kadabra': 1}"
fissure35281,[Gen 3] UBERS,3,1,2,2017-09-13 21:29:50,2017-09-13 21:45:51,,,"{'Cloyster': 1, 'Mew': 1, 'Latios': 3, 'Snorlax': 3, 'Regice': 1, 'Mewtwo': 1, 'Ho-Oh': 1, 'Registeel': 1, 'Aerodactyl': 1, 'Groudon': 1, 'Magneton': 1, 'Rayquaza': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
fissure96222,[Gen 3] UBERS,2,0,2,2016-03-21 02:58:24,2016-06-12 17:48:33,,,"{'Metagross': 2, 'Blissey': 2, 'Lugia': 2, 'Latias': 2, 'Deoxys-Defense': 2, 'Kyogre': 2}"
fistplate58663,[Gen 3] UBERS,1,1,0,2025-02-10 21:52:03,2025-02-10 21:52:03,,,"{'Snorlax': 1, 'Forretress': 1, 'Kyogre': 1}"
fistplate63582,[Gen 3] UBERS,1,1,0,2025-03-13 20:43:49,2025-03-13 20:43:49,,,{'Charmander': 1}
fistplate71311,[Gen 3] UBERS,2,1,1,2017-12-06 21:59:39,2017-12-06 22:14:42,,,"{'Sceptile': 2, 'Salamence': 2, 'Milotic': 2, 'Gardevoir': 2, 'Cradily': 2, 'Slaking': 2}"
flaaffy57062,[Gen 3] UBERS,1,1,0,2020-08-01 12:18:03,2020-08-01 12:18:03,,,"{'Ho-Oh': 1, 'Latios': 1, 'Shedinja': 1, 'Groudon': 1}"
flaaffy88384,[Gen 3] UBERS,1,0,1,2016-10-16 05:26:51,2016-10-16 05:26:51,,,"{'Blaziken': 1, 'Latios': 1, 'Flygon': 1, 'Breloom': 1}"
flaaffy89454,[Gen 3] UBERS,3,1,2,2019-03-17 16:14:26,2019-03-17 16:31:05,,,"{'Clefable': 3, 'Tyranitar': 2, 'Steelix': 3, 'Azumarill': 3, 'Chansey': 2, 'Alakazam': 1}"
flail47480,[Gen 3] UBERS,1,0,1,2018-07-16 20:36:09,2018-07-16 20:36:09,,,"{'Metagross': 1, 'Ninjask': 1, 'Scizor': 1, 'Heracross': 1, 'Swampert': 1, 'Gardevoir': 1}"
flail51736,[Gen 3] UBERS,1,1,0,2024-03-17 23:23:24,2024-03-17 23:23:24,,,"{'Regirock': 1, 'Latios': 1, 'Ho-Oh': 1, 'Groudon': 1, 'Forretress': 1}"
flail56278,[Gen 3] UBERS,1,0,1,2018-05-16 16:44:32,2018-05-16 16:44:32,,,"{'Latios': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
flail93308,[Gen 3] UBERS,5,1,4,2020-04-07 17:16:19,2020-04-12 01:03:51,,,"{'Suicune': 4, 'Zapdos': 3, 'Machamp': 5, 'Mewtwo': 5, 'Groudon': 5, 'Moltres': 5, 'Heracross': 2}"
flamebody13984,[Gen 3] UBERS,1,1,0,2017-01-22 21:15:13,2017-01-22 21:15:13,1333.0,1333.0,"{'Blissey': 1, 'Latios': 1, 'Lugia': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Forretress': 1}"
flamebody32363,[Gen 3] UBERS,1,0,1,2018-07-02 21:10:43,2018-07-02 21:10:43,,,"{'Entei': 1, 'Skarmory': 1, 'Zapdos': 1, 'Aerodactyl': 1, 'Milotic': 1}"
flamebody41902,[Gen 3] UBERS,1,1,0,2015-12-02 02:32:43,2015-12-02 02:32:43,,,"{'Gengar': 1, 'Metagross': 1, 'Jolteon': 1, 'Rayquaza': 1, 'Politoed': 1, 'Salamence': 1}"
flamebody44704,[Gen 3] UBERS,1,0,1,2022-07-17 20:15:39,2022-07-17 20:15:39,,,"{'Latios': 1, 'Exeggutor': 1, 'Snorlax': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Forretress': 1}"
flamebody86571,[Gen 3] UBERS,1,0,1,2024-01-02 18:49:54,2024-01-02 18:49:54,,,"{'Blissey': 1, 'Latios': 1, 'Rayquaza': 1, 'Deoxys-Attack': 1, 'Forretress': 1, 'Kyogre': 1}"
flameorb27774,[Gen 3] UBERS,1,1,0,2024-05-06 01:18:09,2024-05-06 01:18:09,,,"{'Metagross': 1, 'Latios': 1, 'Heracross': 1, 'Groudon': 1, 'Deoxys-Defense': 1, 'Kyogre': 1}"
flameorb42241,[Gen 3] UBERS,1,1,0,2021-10-30 14:17:20,2021-10-30 14:17:20,,,"{'Latios': 1, 'Snorlax': 1, 'Groudon': 1, 'Mewtwo': 1, 'Latias': 1, 'Slaking': 1}"
