name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,pokemon_used
fire73787,[Gen 3] NU,1,1,0,2019-05-17 22:36:14,2019-05-17 22:36:14,,,"{'Relicanth': 1, 'Wailord': 1, 'Roselia': 1, 'Metang': 1, 'Plusle': 1, 'Torkoal': 1}"
fireblast30665,[Gen 3] NU,2,2,0,2019-03-10 22:46:21,2019-03-18 04:13:59,,,"{'Huntail': 2, 'Flareon': 2, 'Pupitar': 2, 'Glalie': 2, 'Haunter': 2, 'Bellossom': 1}"
fireblast31439,[Gen 3] NU,1,0,1,2020-08-21 22:51:41,2020-08-21 22:51:41,,,"{'Shuckle': 1, 'Mightyena': 1, 'Ivysaur': 1, 'Lairon': 1, 'Sealeo': 1, 'Dragonair': 1}"
firepunch39331,[Gen 3] NU,6,4,2,2019-01-13 01:30:34,2019-01-24 00:59:46,,,"{'Omanyte': 4, 'Furret': 6, 'Ivysaur': 4, 'Minun': 6, 'Clamperl': 2, 'Duskull': 3, 'Houndour': 1, 'Charmeleon': 2, 'Lairon': 2, 'Sealeo': 2, 'Dragonair': 2}"
firepunch49610,[Gen 3] NU,1,0,1,2019-06-09 03:23:08,2019-06-09 03:23:08,,,"{'Chimecho': 1, 'Hitmonchan': 1, 'Sudowoodo': 1, 'Glalie': 1, 'Tangela': 1, 'Kecleon': 1}"
firespin44437,[Gen 3] NU,2,0,2,2019-03-10 23:32:10,2020-01-03 17:46:10,,,"{'Crawdaunt': 1, 'Diglett': 1, 'Castform': 1, 'Huntail': 1, 'Glalie': 2, 'Haunter': 1, 'Relicanth': 1, 'Bellossom': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Kecleon': 1}"
fissure35074,[Gen 3] NU,3,1,2,2023-10-29 22:13:23,2023-10-29 22:22:14,,,"{'Kingler': 1, 'Wailord': 1, 'Metang': 1, 'Chimecho': 1, 'Plusle': 1, 'Glalie': 2, 'Pelipper': 1, 'Bellossom': 1, 'Hitmonchan': 2, 'Lairon': 1, 'Venomoth': 1, 'Torkoal': 1, 'Seadra': 1, 'Sableye': 1, 'Swalot': 1, 'Raticate': 1}"
fissure96222,[Gen 3] NU,9,4,5,2018-10-28 23:11:10,2020-06-06 01:17:32,,,"{'Bellossom': 3, 'Wailord': 5, 'Chimecho': 5, 'Hitmonchan': 3, 'Pupitar': 2, 'Shelgon': 1, 'Pelipper': 1, 'Metang': 4, 'Flareon': 3, 'Haunter': 7, 'Cacturne': 1, 'Ponyta': 1, 'Diglett': 3, 'Golbat': 1, 'Mawile': 1, 'Relicanth': 1, 'Dewgong': 2, 'Roselia': 2, 'Lickitung': 1, 'Glalie': 2, 'Grovyle': 1, 'Torkoal': 2, 'Vigoroth': 1, 'Sudowoodo': 1}"
flaaffy13191,[Gen 3] NU,5,3,2,2022-02-23 18:35:34,2022-03-23 20:22:11,,,"{'Omanyte': 3, 'Mightyena': 2, 'Ivysaur': 3, 'Minun': 3, 'Vibrava': 2, 'Sealeo': 2, 'Masquerain': 1, 'Marshtomp': 2, 'Bayleef': 1, 'Furret': 1, 'Wartortle': 1, 'Flaaffy': 1, 'Grovyle': 1, 'Lairon': 1, 'Koffing': 1, 'Gastly': 1, 'Combusken': 1}"
flaaffy48729,[Gen 3] NU,1,0,1,2020-06-25 18:13:14,2020-06-25 18:13:14,,,"{'Ledian': 1, 'Dustox': 1, 'Sunflora': 1, 'Shuckle': 1, 'Corsola': 1, 'Yanma': 1}"
flamebody71831,[Gen 3] NU,8,4,4,2022-05-15 22:48:17,2022-07-04 01:04:08,,,"{'Dewgong': 2, 'Raticate': 1, 'Metang': 5, 'Chimecho': 8, 'Torkoal': 2, 'Cacturne': 3, 'Wailord': 5, 'Flareon': 6, 'Pikachu': 1, 'Plusle': 2, 'Glalie': 2, 'Diglett': 1, 'Crawdaunt': 1, 'Roselia': 1, 'Haunter': 2, 'Hitmonchan': 1, 'Sableye': 1, 'Pupitar': 1, 'Vigoroth': 1, 'Octillery': 1, 'Murkrow': 1}"
flameorb30044,[Gen 3] NU,1,0,1,2019-07-10 20:08:19,2019-07-10 20:08:19,,,"{'Golbat': 1, 'Pidgeot': 1, 'Pupitar': 1, 'Murkrow': 1, 'Haunter': 1, 'Cacturne': 1}"
flamewheel38109,[Gen 3] NU,1,0,1,2020-06-18 00:23:51,2020-06-18 00:23:51,1021.0,1021.0,"{'Crawdaunt': 1, 'Magnemite': 1, 'Pidgeot': 1, 'Plusle': 1, 'Arbok': 1, 'Kecleon': 1}"
flashcannon92897,[Gen 3] NU,2,2,0,2020-07-22 11:22:54,2020-07-22 11:37:19,,,"{'Sableye': 2, 'Swalot': 2, 'Dewgong': 2, 'Roselia': 2, 'Chimecho': 2, 'Hitmonchan': 2}"
flashfire86109,[Gen 3] NU,1,0,1,2016-09-03 23:35:27,2016-09-03 23:35:27,,,"{'Sableye': 1, 'Dewgong': 1, 'Hitmonchan': 1, 'Pupitar': 1, 'Glalie': 1, 'Torkoal': 1}"
flatter51042,[Gen 3] NU,1,0,1,2020-07-05 23:34:39,2020-07-05 23:34:39,,,"{'Metang': 1, 'Huntail': 1, 'Wartortle': 1, 'Hitmonchan': 1, 'Glalie': 1, 'Tangela': 1}"
fling55533,[Gen 3] NU,7,1,6,2021-05-21 19:29:37,2021-07-16 19:00:48,,,"{'Wailord': 6, 'Raticate': 3, 'Roselia': 6, 'Chimecho': 4, 'Hitmonchan': 3, 'Pupitar': 3, 'Diglett': 2, 'Bellossom': 1, 'Pidgeot': 1, 'Murkrow': 2, 'Haunter': 3, 'Torkoal': 1, 'Sudowoodo': 1, 'Glalie': 1, 'Metang': 2, 'Flareon': 2, 'Pikachu': 1}"
fling78647,[Gen 3] NU,4,2,2,2025-01-13 03:21:54,2025-01-23 06:41:53,,,"{'Metang': 4, 'Chimecho': 4, 'Arbok': 4, 'Hitmonchan': 4, 'Octillery': 3, 'Cacturne': 3}"
flying95766,[Gen 3] NU,1,0,1,2019-11-22 02:15:08,2019-11-22 02:15:08,,,"{'Haunter': 1, 'Mightyena': 1, 'Shelgon': 1, 'Pikachu': 1, 'Vigoroth': 1, 'Yanma': 1}"
focusband71312,[Gen 3] NU,2,0,2,2020-03-25 10:27:05,2020-06-01 13:14:13,,,"{'Sableye': 2, 'Wailord': 1, 'Roselia': 1, 'Metang': 1, 'Murkrow': 1, 'Dewgong': 1, 'Raticate': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Mawile': 1}"
focusblast13599,[Gen 3] NU,2,2,0,2019-04-17 19:33:15,2019-04-17 19:59:06,,,"{'Elekid': 2, 'Castform': 2, 'Snorunt': 2, 'Bayleef': 2, 'Nosepass': 2, 'Poliwag': 1, 'Parasect': 1}"
focusblast76943,[Gen 3] NU,1,0,1,2020-06-02 22:04:12,2020-06-02 22:04:12,,,"{'Octillery': 1, 'Togetic': 1, 'Piloswine': 1, 'Murkrow': 1, 'Torkoal': 1}"
focusblast96970,[Gen 3] NU,1,0,1,2020-05-27 19:20:41,2020-05-27 19:20:41,,,"{'Kingler': 1, 'Kecleon': 1}"
focussash96238,[Gen 3] NU,1,0,1,2019-07-15 21:11:19,2019-07-15 21:11:19,,,"{'Crawdaunt': 1, 'Bellossom': 1, 'Pidgeot': 1, 'Arbok': 1, 'Hitmonchan': 1, 'Pikachu': 1}"
followme92021,[Gen 3] NU,1,0,1,2020-06-04 18:37:05,2020-06-04 18:37:05,,,"{'Haunter': 1, 'Hitmonchan': 1, 'Murkrow': 1, 'Whiscash': 1, 'Cacturne': 1}"
forcepalm23371,[Gen 3] NU,1,0,1,2020-06-24 22:15:59,2020-06-24 22:15:59,,,"{'Cacturne': 1, 'Dewgong': 1, 'Togetic': 1, 'Ariados': 1}"
forretress73728,[Gen 3] NU,3,1,2,2019-06-04 05:21:49,2019-06-15 19:34:31,,,"{'Ledian': 1, 'Spoink': 1, 'Gloom': 3, 'Cubone': 1, 'Delibird': 1, 'Growlithe': 1, 'Taillow': 2, 'Mankey': 2, 'Elekid': 2, 'Castform': 2, 'Nosepass': 2}"
frenzyplant24194,[Gen 3] NU,1,0,1,2020-04-15 06:59:56,2020-04-15 06:59:56,1000.0,1000.0,"{'Roselia': 1, 'Beedrill': 1, 'Castform': 1, 'Arbok': 1, 'Dunsparce': 1, 'Pikachu': 1}"
frenzyplant84713,[Gen 3] NU,1,0,1,2016-09-06 03:07:01,2016-09-06 03:07:01,1057.0,1057.0,"{'Dewgong': 1, 'Dunsparce': 1, 'Delibird': 1, 'Glalie': 1, 'Haunter': 1, 'Mawile': 1}"
frenzyplant86230,[Gen 3] NU,5,3,2,2022-05-22 23:11:19,2022-06-25 20:18:39,,,"{'Wailord': 3, 'Roselia': 2, 'Metang': 3, 'Chimecho': 4, 'Flareon': 1, 'Vigoroth': 1, 'Kingler': 2, 'Pupitar': 1, 'Glalie': 2, 'Tangela': 1, 'Sableye': 1, 'Shuckle': 1, 'Hitmonchan': 1, 'Haunter': 2, 'Huntail': 1, 'Dunsparce': 1}"
frenzyplant87849,[Gen 3] NU,1,1,0,2025-03-12 22:10:15,2025-03-12 22:10:15,,,"{'Crawdaunt': 1, 'Roselia': 1, 'Haunter': 1, 'Wailord': 1}"
frisk16663,[Gen 3] NU,1,0,1,2016-09-03 23:23:51,2016-09-03 23:23:51,,,"{'Charmeleon': 1, 'Corsola': 1, 'Butterfree': 1, 'Arbok': 1, 'Beautifly': 1, 'Haunter': 1}"
frz20580,[Gen 3] NU,1,0,1,2020-06-02 18:24:37,2020-06-02 18:24:37,,,"{'Pidgeot': 1, 'Dewgong': 1, 'Parasect': 1, 'Flareon': 1, 'Hitmonchan': 1, 'Pikachu': 1}"
frz37687,[Gen 3] NU,1,1,0,2023-04-29 19:23:41,2023-04-29 19:23:41,,,"{'Bellossom': 1, 'Wailord': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Pupitar': 1, 'Glalie': 1}"
frz61828,[Gen 3] NU,1,0,1,2023-05-01 00:19:31,2023-05-01 00:19:31,,,"{'Wailord': 1, 'Roselia': 1, 'Metang': 1, 'Haunter': 1, 'Chimecho': 1, 'Torkoal': 1}"
frz75,[Gen 3] NU,3,1,2,2020-03-15 10:26:09,2020-03-29 10:50:27,,,"{'Octillery': 1, 'Metang': 1, 'Hitmonchan': 1, 'Pupitar': 1, 'Haunter': 1, 'Kecleon': 1, 'Pineco': 2, 'Bagon': 1, 'Porygon': 2, 'Larvitar': 1, 'Duskull': 1, 'Lotad': 1, 'Abra': 1, 'Doduo': 1, 'Kabuto': 1}"
fullincense89638,[Gen 3] NU,3,0,3,2021-12-02 21:31:15,2021-12-27 18:36:26,,,"{'Diglett': 1, 'Torkoal': 1, 'Dewgong': 1, 'Piloswine': 1, 'Tangela': 2, 'Cacturne': 1, 'Wailord': 1, 'Raticate': 1, 'Hitmonchan': 2, 'Glalie': 2, 'Mawile': 1, 'Pupitar': 1, 'Flareon': 1}"
furyswipes2115,[Gen 3] NU,2,2,0,2020-05-20 22:10:49,2020-06-04 19:39:16,,,"{'Tropius': 1, 'Diglett': 1, 'Wailord': 1, 'Venomoth': 1, 'Vigoroth': 1, 'Mawile': 1, 'Charmeleon': 1, 'Furret': 1, 'Minun': 1, 'Sealeo': 1, 'Dragonair': 1}"
furyswipes40301,[Gen 3] NU,1,0,1,2019-02-24 22:35:02,2019-02-24 22:35:02,,,"{'Kingler': 1, 'Relicanth': 1, ""Farfetch'D"": 1, 'Noctowl': 1, 'Arbok': 1, 'Haunter': 1}"
futuresight13270,[Gen 3] NU,81,49,32,2016-09-02 02:29:06,2025-05-25 23:51:35,1128.0,1128.0,"{'Dewgong': 16, 'Metang': 23, 'Chimecho': 37, 'Hitmonchan': 35, 'Grovyle': 3, 'Glalie': 41, 'Diglett': 8, 'Relicanth': 15, 'Bellossom': 14, 'Haunter': 32, 'Seadra': 1, 'Sableye': 22, 'Huntail': 2, 'Plusle': 11, 'Torkoal': 10, 'Crawdaunt': 3, 'Roselia': 16, 'Flareon': 14, 'Pelipper': 12, 'Kecleon': 9, 'Wigglytuff': 2, 'Whiscash': 13, 'Wailord': 34, 'Pikachu': 4, 'Pidgeot': 5, 'Raticate': 11, 'Vigoroth': 13, 'Murkrow': 3, 'Yanma': 1, 'Cacturne': 12, 'Mawile': 3, 'Abra': 2, 'Kingler': 4, 'Octillery': 4, 'Shuckle': 3, 'Wartortle': 3, 'Furret': 1, 'Arbok': 2, 'Togetic': 6, 'Poliwhirl': 1, 'Houndour': 1, 'Koffing': 1, 'Tropius': 1, 'Dunsparce': 1, 'Golbat': 2}"
gabite99351,[Gen 3] NU,1,0,1,2020-06-20 05:16:57,2020-06-20 05:16:57,1052.0,1052.0,"{'Sableye': 1, 'Roselia': 1, 'Haunter': 1, 'Flareon': 1, 'Vigoroth': 1}"
ganlonberry27533,[Gen 3] NU,1,1,0,2024-03-15 01:07:40,2024-03-15 01:07:40,,,"{'Relicanth': 1, 'Bellossom': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Glalie': 1, 'Kecleon': 1}"
garchomp42369,[Gen 3] NU,1,1,0,2020-03-04 19:07:22,2020-03-04 19:07:22,,,"{'Chimecho': 1, 'Glalie': 1, 'Hitmonchan': 1, 'Relicanth': 1}"
gardevoir84608,[Gen 3] NU,17,10,7,2024-01-13 01:42:16,2024-08-08 23:32:19,,,"{'Metang': 16, 'Plusle': 5, 'Flareon': 8, 'Hitmonchan': 8, 'Glalie': 16, 'Haunter': 7, 'Pelipper': 5, 'Bellossom': 3, 'Murkrow': 2, 'Torkoal': 8, 'Octillery': 2, 'Raticate': 2, 'Wailord': 3, 'Chimecho': 3, 'Dewgong': 3, 'Vigoroth': 1, 'Golbat': 1, 'Sableye': 1, 'Roselia': 1, 'Lickitung': 1, 'Seadra': 1, 'Huntail': 1}"
gastly57717,[Gen 3] NU,7,3,4,2025-01-13 03:38:33,2025-05-22 19:26:17,,,"{'Wailord': 5, 'Metang': 6, 'Haunter': 5, 'Huntail': 4, 'Glalie': 6, 'Torkoal': 2, 'Diglett': 1, 'Bellossom': 1, 'Pidgeot': 1, 'Flareon': 2, 'Octillery': 1, 'Hitmonchan': 2, 'Vigoroth': 1, 'Chimecho': 2, 'Tropius': 1, 'Roselia': 1, 'Murkrow': 1}"
gastly60768,[Gen 3] NU,8,4,4,2023-08-25 06:03:31,2024-11-11 03:25:57,,,"{'Bellossom': 5, 'Chimecho': 4, 'Hitmonchan': 6, 'Glalie': 4, 'Torkoal': 5, 'Ledian': 1, 'Octillery': 1, 'Delcatty': 1, 'Plusle': 1, 'Venomoth': 1, 'Mawile': 2, 'Pupitar': 4, 'Roselia': 2, 'Pelipper': 2, 'Sableye': 2, 'Flareon': 1}"
gastrodon39943,[Gen 3] NU,1,0,1,2016-09-04 19:10:34,2016-09-04 19:10:34,,,"{'Chimecho': 1, 'Plusle': 1, 'Flareon': 1, 'Hitmonchan': 1, 'Glalie': 1}"
gastrodoneast56894,[Gen 3] NU,1,0,1,2016-09-05 19:33:12,2016-09-05 19:33:12,,,"{'Castform': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Glalie': 1, 'Mawile': 1}"
gengarmega66742,[Gen 3] NU,5,3,2,2019-01-12 21:22:10,2020-05-15 02:06:53,,,"{'Mankey': 2, 'Elekid': 1, 'Castform': 2, 'Treecko': 1, 'Snorunt': 3, 'Natu': 2, 'Gastly': 1, 'Charmeleon': 1, 'Grovyle': 1, 'Gloom': 1, 'Tentacool': 1, 'Aipom': 1, 'Shedinja': 1, 'Corsola': 1, 'Ivysaur': 1, 'Voltorb': 1, 'Dustox': 1, 'Taillow': 1, 'Chinchou': 1, 'Cubone': 1, 'Bayleef': 1}"
ghost46655,[Gen 3] NU,1,0,1,2020-08-03 00:42:55,2020-08-03 00:42:55,,,"{'Pidgeot': 1, 'Arbok': 1, 'Hitmonchan': 1, 'Flareon': 1, 'Pikachu': 1, 'Cacturne': 1}"
gible85927,[Gen 3] NU,1,0,1,2016-09-26 12:54:42,2016-09-26 12:54:42,1045.0,1045.0,"{'Illumise': 1, 'Relicanth': 1, 'Charmeleon': 1, 'Chimecho': 1, 'Flareon': 1, 'Haunter': 1}"
gigadrain46055,[Gen 3] NU,3,0,3,2020-03-31 21:09:05,2020-04-01 05:40:42,,,"{'Relicanth': 2, 'Bellossom': 2, 'Chimecho': 2, 'Hitmonchan': 2, 'Glalie': 3, 'Kecleon': 2, 'Metang': 1, 'Torkoal': 1, 'Wailord': 1}"
glaceon53740,[Gen 3] NU,4,2,2,2020-06-10 11:02:35,2020-07-26 10:29:33,,,"{'Chimecho': 2, 'Hitmonchan': 2, 'Pupitar': 1, 'Glalie': 1, 'Haunter': 1, 'Mawile': 1, 'Sableye': 2, 'Bellossom': 1, 'Roselia': 3, 'Metang': 1, 'Pikachu': 2, 'Flareon': 2, 'Diglett': 1, 'Wailord': 1, 'Murkrow': 1}"
glaceon67942,[Gen 3] NU,13,9,4,2020-04-22 21:31:13,2020-06-21 23:30:02,,,"{'Wailord': 5, 'Metang': 9, 'Haunter': 8, 'Chimecho': 4, 'Torkoal': 3, 'Cacturne': 2, 'Lotad': 1, 'Abra': 1, 'Pineco': 2, 'Doduo': 1, 'Kabuto': 1, 'Porygon': 1, 'Diglett': 5, 'Bellossom': 4, 'Dewgong': 5, 'Flareon': 5, 'Golbat': 1, 'Roselia': 1, 'Shelgon': 1, 'Glalie': 2, 'Larvitar': 1, 'Staryu': 1, 'Duskull': 1, 'Sableye': 1, 'Relicanth': 1, 'Hitmonchan': 1, 'Lickitung': 1, 'Ponyta': 1, 'Horsea': 1, 'Chinchou': 1, 'Cacnea': 1, 'Baltoy': 1}"
glalie1542,[Gen 3] NU,2,2,0,2022-11-26 20:15:42,2023-03-11 18:06:03,,,"{'Wailord': 1, 'Chimecho': 1, 'Sudowoodo': 1, 'Glalie': 2, 'Torkoal': 1, 'Sableye': 1, 'Bellossom': 1, 'Flareon': 1, 'Hitmonchan': 1, 'Mawile': 1}"
glalie57539,[Gen 3] NU,1,0,1,2018-12-09 23:29:36,2018-12-09 23:29:36,,,"{'Tentacool': 1, 'Furret': 1, 'Minun': 1, 'Lairon': 1, 'Duskull': 1}"
glameow94696,[Gen 3] NU,1,1,0,2020-05-24 20:52:20,2020-05-24 20:52:20,,,"{'Tropius': 1, 'Wailord': 1, 'Metang': 1, 'Haunter': 1, 'Glalie': 1, 'Torkoal': 1}"
glare38523,[Gen 3] NU,18,10,8,2020-04-02 21:07:36,2022-12-23 22:15:45,,,"{'Furret': 5, 'Flaaffy': 5, 'Dragonair': 5, 'Omanyte': 9, 'Wigglytuff': 1, 'Mightyena': 4, 'Ivysaur': 4, 'Minun': 7, 'Vibrava': 5, 'Tropius': 2, 'Wartortle': 1, 'Arbok': 2, 'Mawile': 6, 'Pelipper': 1, 'Chimecho': 1, 'Flareon': 1, 'Murkrow': 1, 'Haunter': 3, 'Lombre': 3, 'Charmeleon': 3, 'Gastly': 3, 'Marshtomp': 3, 'Grovyle': 4, 'Combusken': 2, 'Duskull': 3, 'Lairon': 1, 'Tentacool': 1, 'Bellossom': 1, 'Metang': 1, 'Huntail': 1, 'Glalie': 1, 'Torkoal': 1, 'Sealeo': 2, 'Chinchou': 1, 'Koffing': 1, 'Snorunt': 1, 'Voltorb': 1, 'Piloswine': 1, 'Delibird': 1, 'Lickitung': 2, 'Wailord': 1, 'Roselia': 1, 'Hitmonchan': 1, 'Vigoroth': 1}"
gloom24942,[Gen 3] NU,2,1,1,2019-04-03 23:35:41,2019-05-22 20:39:44,,,"{'Seadra': 1, 'Sableye': 1, 'Raticate': 1, 'Hitmonchan': 1, 'Pikachu': 2, 'Cacturne': 2, 'Metang': 1, 'Lickitung': 1, 'Haunter': 1}"
gluttony48616,[Gen 3] NU,2,1,1,2019-07-16 22:11:10,2019-07-16 22:44:42,,,"{'Pidgeot': 2, 'Roselia': 2, 'Chimecho': 2, 'Hitmonchan': 2, 'Magcargo': 2, 'Seaking': 1}"
gluttony78625,[Gen 3] NU,2,2,0,2020-08-01 18:00:12,2020-08-01 18:00:37,,,"{'Marshtomp': 2, 'Wartortle': 2, 'Grovyle': 2, 'Combusken': 2, 'Dragonair': 2, 'Machoke': 1}"
golbat82152,[Gen 3] NU,4,0,4,2016-09-03 22:00:28,2016-09-03 22:28:10,,,"{'Graveler': 3, 'Golbat': 3, 'Dewgong': 3, 'Metang': 3, 'Hitmonchan': 3, 'Murkrow': 3, 'Noctowl': 1, 'Mightyena': 1, 'Machoke': 1, 'Lairon': 1, 'Meditite': 1, 'Haunter': 1}"
goldberry53422,[Gen 3] NU,5,1,4,2019-02-17 04:28:40,2025-01-11 20:26:31,,,"{'Sableye': 2, 'Dewgong': 1, 'Roselia': 2, 'Arbok': 1, 'Hitmonchan': 3, 'Mawile': 1, 'Golbat': 1, 'Bellossom': 3, 'Metang': 2, 'Wigglytuff': 1, 'Wartortle': 1, 'Flareon': 1, 'Octillery': 1, 'Chimecho': 2, 'Pupitar': 1, 'Murkrow': 1, 'Relicanth': 1, 'Glalie': 2, 'Kecleon': 1, 'Pelipper': 1, 'Haunter': 1}"
goldberry56476,[Gen 3] NU,1,0,1,2020-06-24 03:44:52,2020-06-24 03:44:52,1049.0,1049.0,"{'Raticate': 1, 'Elekid': 1, 'Staryu': 1, 'Togetic': 1, 'Piloswine': 1, 'Skiploom': 1}"
goldeen11308,[Gen 3] NU,1,1,0,2016-09-13 20:54:40,2016-09-13 20:54:40,,,"{'Graveler': 1, 'Metang': 1, 'Corsola': 1, 'Chimecho': 1, 'Glalie': 1, 'Shelgon': 1}"
goldeen16308,[Gen 3] NU,1,0,1,2020-08-23 18:14:03,2020-08-23 18:14:03,,,"{'Wailord': 1, 'Bellossom': 1, 'Arbok': 1, 'Flareon': 1, 'Vigoroth': 1, 'Cacturne': 1}"
goldeen37354,[Gen 3] NU,1,0,1,2020-04-29 20:18:19,2020-04-29 20:18:19,,,"{'Diglett': 1, 'Abra': 1, 'Meowth': 1, 'Doduo': 1, 'Larvitar': 1, 'Koffing': 1}"
goldeen52039,[Gen 3] NU,5,3,2,2020-11-15 01:19:30,2022-12-01 08:18:20,,,"{'Omanyte': 3, 'Furret': 1, 'Ivysaur': 2, 'Houndour': 2, 'Minun': 4, 'Dragonair': 3, 'Beedrill': 1, 'Noctowl': 1, 'Abra': 1, 'Togetic': 1, 'Magcargo': 1, 'Marshtomp': 1, 'Lairon': 1, 'Combusken': 1, 'Gastly': 1, 'Clamperl': 1}"
golduck26164,[Gen 3] NU,1,1,0,2020-03-12 08:25:26,2020-03-12 08:25:26,,,"{'Ditto': 1, ""Farfetch'D"": 1, 'Mightyena': 1, 'Natu': 1, 'Cubone': 1, 'Clamperl': 1}"
golduck61301,[Gen 3] NU,15,6,9,2021-05-09 20:43:51,2023-06-19 01:25:22,,,"{'Dewgong': 5, 'Raticate': 4, 'Metang': 6, 'Grovyle': 2, 'Murkrow': 3, 'Glalie': 8, 'Wailord': 5, 'Huntail': 2, 'Chimecho': 5, 'Flareon': 6, 'Hitmonchan': 6, 'Diglett': 1, 'Bellossom': 2, 'Pidgeot': 3, 'Haunter': 2, 'Pikachu': 3, 'Roselia': 1, 'Plusle': 3, 'Pupitar': 1, 'Tropius': 1, 'Arbok': 1, 'Venomoth': 1, 'Mawile': 2, 'Kecleon': 1, 'Vigoroth': 2, 'Octillery': 1, 'Spoink': 1, 'Elekid': 1, 'Castform': 1, 'Lileep': 1, 'Seaking': 1, 'Koffing': 1}"
gorebyss45447,[Gen 3] NU,7,3,4,2020-06-24 03:44:52,2020-06-24 23:51:30,1000.0,1049.0,"{'Sableye': 6, 'Arbok': 6, 'Hitmonchan': 6, 'Seaking': 6, 'Glalie': 7, 'Tangela': 7}"
granbull43273,[Gen 3] NU,6,4,2,2020-01-22 20:51:52,2020-04-08 20:04:06,,,"{'Flareon': 4, 'Hitmonchan': 4, 'Sableye': 4, 'Roselia': 4, 'Pelipper': 3, 'Mawile': 3, 'Anorith': 2, 'Elekid': 2, 'Doduo': 1, 'Houndour': 2, 'Trapinch': 2, 'Shellder': 2}"
grassknot25784,[Gen 3] NU,2,2,0,2020-06-07 16:12:55,2020-06-07 16:53:21,,,"{'Machoke': 2, 'Metang': 2, 'Golbat': 2, 'Wartortle': 1, 'Seadra': 1, 'Drowzee': 1}"
grasswhistle96525,[Gen 3] NU,1,0,1,2025-03-12 21:16:33,2025-03-12 21:16:33,,,"{'Pelipper': 1, 'Sableye': 1, 'Raticate': 1, 'Hitmonchan': 1, 'Sudowoodo': 1, 'Glalie': 1}"
graveler81887,[Gen 3] NU,1,0,1,2025-02-01 23:15:15,2025-02-01 23:15:15,,,"{'Diglett': 1, 'Bellossom': 1, 'Metang': 1, 'Chimecho': 1, 'Flareon': 1, 'Glalie': 1}"
gravity20054,[Gen 3] NU,1,0,1,2019-06-09 08:22:31,2019-06-09 08:22:31,,,"{'Horsea': 1, 'Castform': 1, 'Gloom': 1, 'Voltorb': 1, 'Delibird': 1, 'Seaking': 1}"
greatball20615,[Gen 3] NU,1,0,1,2020-08-25 18:57:03,2020-08-25 18:57:03,,,"{'Tentacool': 1, 'Furret': 1, 'Mightyena': 1, 'Minun': 1, 'Lairon': 1, 'Duskull': 1}"
grepaberry26538,[Gen 3] NU,1,0,1,2020-02-27 00:27:09,2020-02-27 00:27:09,,,"{'Sableye': 1, 'Relicanth': 1, 'Wailord': 1, 'Grovyle': 1, 'Haunter': 1, 'Magcargo': 1}"
grepaberry31381,[Gen 3] NU,1,1,0,2024-01-07 23:27:14,2024-01-07 23:27:14,,,"{'Wailord': 1, 'Raticate': 1, 'Metang': 1, 'Chimecho': 1, 'Glalie': 1, 'Torkoal': 1}"
grepaberry65812,[Gen 3] NU,1,1,0,2018-10-15 10:38:10,2018-10-15 10:38:10,,,"{'Mawile': 1, 'Glalie': 1, 'Piloswine': 1, 'Huntail': 1}"
grotle43048,[Gen 3] NU,1,0,1,2020-06-07 19:34:34,2020-06-07 19:34:34,,,"{'Tropius': 1, 'Kingler': 1, 'Beedrill': 1, 'Haunter': 1, 'Hitmonchan': 1, 'Torkoal': 1}"
grovyle58644,[Gen 3] NU,1,0,1,2025-01-23 06:41:53,2025-01-23 06:41:53,,,"{'Butterfree': 1, 'Plusle': 1, 'Combusken': 1}"
growlithe12875,[Gen 3] NU,1,0,1,2019-10-03 00:53:45,2019-10-03 00:53:45,,,"{'Octillery': 1, 'Metang': 1, 'Hitmonchan': 1, 'Pupitar': 1, 'Haunter': 1, 'Kecleon': 1}"
growlithe55875,[Gen 3] NU,1,0,1,2020-05-20 22:10:49,2020-05-20 22:10:49,,,"{'Omanyte': 1, 'Marshtomp': 1, 'Mightyena': 1, 'Houndour': 1, 'Minun': 1, 'Dragonair': 1}"
gunkshot9424,[Gen 3] NU,10,7,3,2020-05-13 20:59:06,2020-08-06 03:05:48,,,"{'Octillery': 4, 'Metang': 4, 'Hitmonchan': 9, 'Pupitar': 3, 'Haunter': 4, 'Kecleon': 4, 'Seadra': 2, 'Dewgong': 5, 'Flareon': 5, 'Murkrow': 2, 'Vigoroth': 2, 'Sableye': 3, 'Lileep': 3, 'Chimecho': 3, 'Gloom': 1, 'Rhyhorn': 1, 'Delcatty': 1, 'Delibird': 1, 'Cubone': 1, 'Voltorb': 1}"
gust24774,[Gen 3] NU,1,0,1,2019-07-03 18:10:57,2019-07-03 18:10:57,,,"{'Sunflora': 1, 'Omanyte': 1, 'Delcatty': 1, 'Quilava': 1, 'Vibrava': 1, 'Yanma': 1}"
