name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,pokemon_used
copycat13064,[Gen 3] UU,1,0,1,2018-12-09 21:40:14,2018-12-09 21:40:14,,,"{'Kangaskhan': 1, 'Solrock': 1, 'Gligar': 1, 'Hypno': 1, 'Electabuzz': 1, 'Blastoise': 1}"
copycat24933,[Gen 3] UU,1,1,0,2019-05-30 02:21:32,2019-05-30 02:21:32,,,"{'Misdreavus': 1, 'Scyther': 1, 'Kangaskhan': 1, 'Kabutops': 1}"
copycat45054,[Gen 3] UU,1,0,1,2019-08-15 01:13:59,2019-08-15 01:13:59,,,"{'Scyther': 1, 'Omastar': 1, 'Sharpedo': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Hypno': 1}"
corphish292,[Gen 3] UU,1,0,1,2018-12-14 12:13:55,2018-12-14 12:13:55,,,"{'Lombre': 1, 'Ralts': 1, 'Shroomish': 1, 'Poochyena': 1, 'Grovyle': 1, 'Whismur': 1}"
corphish44126,[Gen 3] UU,4,4,0,2024-03-04 22:43:30,2024-04-18 23:30:54,,,"{'Misdreavus': 3, 'Arcanine': 4, 'Roselia': 3, 'Lapras': 3, 'Scyther': 1, 'Sandslash': 3, 'Kangaskhan': 3, 'Glalie': 1}"
corphish56783,[Gen 3] UU,2,1,1,2024-07-03 19:10:56,2024-07-14 21:19:28,,,"{'Scyther': 2, 'Quagsire': 1, 'Omastar': 2, 'Ampharos': 2, 'Kangaskhan': 2, 'Tentacruel': 1, 'Arcanine': 1, 'Lunatone': 1}"
corphish86702,[Gen 3] UU,3,2,1,2019-11-17 19:33:34,2019-11-25 02:16:57,,,"{'Omastar': 2, 'Sharpedo': 2, 'Tentacruel': 1, 'Gligar': 1, 'Hypno': 3, 'Scyther': 2, 'Kangaskhan': 2, 'Nidoking': 1, 'Muk': 1, 'Pinsir': 1, 'Lunatone': 1}"
corsola13197,[Gen 3] UU,2,0,2,2020-06-01 01:55:01,2020-06-17 20:21:05,,,"{'Pinsir': 2, 'Kangaskhan': 2, 'Granbull': 2, 'Hypno': 2, 'Electrode': 2, 'Walrein': 2}"
corsola17919,[Gen 3] UU,2,0,2,2024-02-02 23:44:04,2024-02-03 05:28:00,1033.0,1036.0,"{'Altaria': 1, 'Sableye': 1, 'Kabutops': 1, 'Arcanine': 1, 'Ampharos': 2, 'Walrein': 2, 'Nidoking': 1, 'Primeape': 1, 'Granbull': 1, 'Hypno': 1}"
corsola35564,[Gen 3] UU,1,1,0,2020-04-04 21:46:09,2020-04-04 21:46:09,,,"{'Slowking': 1, 'Muk': 1, 'Altaria': 1}"
corsola5431,[Gen 3] UU,1,1,0,2019-12-26 02:22:57,2019-12-26 02:22:57,,,"{'Scyther': 1, 'Kangaskhan': 1, 'Golem': 1, 'Walrein': 1, 'Manectric': 1}"
corsola67265,[Gen 3] UU,2,0,2,2023-09-04 22:35:33,2023-09-04 22:43:39,,,"{'Scyther': 2, 'Omastar': 2, 'Arcanine': 1, 'Ampharos': 1, 'Kangaskhan': 2, 'Blastoise': 2, 'Nidoking': 1, 'Misdreavus': 1}"
cosmicpower39842,[Gen 3] UU,1,0,1,2024-02-02 09:56:56,2024-02-02 09:56:56,1052.0,1052.0,"{'Altaria': 1, 'Scyther': 1, 'Ampharos': 1, 'Banette': 1, 'Jumpluff': 1, 'Cacturne': 1}"
counter65254,[Gen 3] UU,1,0,1,2020-07-02 23:55:58,2020-07-02 23:55:58,,,"{'Mantine': 1, 'Electrode': 1, 'Blastoise': 1, 'Walrein': 1}"
covet45493,[Gen 3] UU,1,1,0,2019-09-11 09:48:56,2019-09-11 09:48:56,,,"{'Kangaskhan': 1, 'Granbull': 1, 'Hypno': 1, 'Walrein': 1}"
covet71087,[Gen 3] UU,1,0,1,2020-03-12 00:43:29,2020-03-12 00:43:29,,,"{'Scyther': 1, 'Omastar': 1, 'Sharpedo': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Hypno': 1}"
crabhammer67069,[Gen 3] UU,1,1,0,2018-12-06 22:09:55,2018-12-06 22:09:55,,,"{'Clefable': 1, 'Aggron': 1, 'Camerupt': 1, 'Hitmonchan': 1, 'Vileplume': 1, 'Slowking': 1}"
cradily57370,[Gen 3] UU,1,0,1,2022-05-30 01:39:20,2022-05-30 01:39:20,,,"{'Sandslash': 1, 'Kangaskhan': 1, 'Pinsir': 1, 'Gligar': 1, 'Slowking': 1, 'Glalie': 1}"
cradily94342,[Gen 3] UU,5,2,3,2020-05-31 13:46:26,2020-06-13 12:54:19,,,"{'Poliwrath': 4, 'Scyther': 5, 'Omastar': 3, 'Aggron': 4, 'Gligar': 3, 'Ninetales': 4, 'Kabutops': 1}"
cranidos27690,[Gen 3] UU,1,0,1,2019-11-17 21:18:29,2019-11-17 21:18:29,,,"{'Altaria': 1, 'Omastar': 1, 'Kangaskhan': 1, 'Gligar': 1, 'Hypno': 1, 'Blastoise': 1}"
crawdaunt52264,[Gen 3] UU,1,1,0,2020-01-30 19:35:42,2020-01-30 19:35:42,,,"{'Slowking': 1, 'Linoone': 1}"
crobat4692,[Gen 3] UU,1,0,1,2021-09-04 19:08:15,2021-09-04 19:08:15,,,"{'Altaria': 1, 'Omastar': 1, 'Kangaskhan': 1, 'Gligar': 1, 'Hypno': 1, 'Blastoise': 1}"
croconaw52707,[Gen 3] UU,3,1,2,2019-06-29 16:15:05,2020-04-30 03:27:17,,,"{'Aggron': 3, 'Linoone': 3, 'Banette': 3, 'Hitmontop': 3, 'Xatu': 2, 'Manectric': 2}"
crosschop14357,[Gen 3] UU,3,1,2,2023-10-18 19:46:52,2023-11-20 21:00:40,,,"{'Sableye': 1, 'Arcanine': 2, 'Kangaskhan': 2, 'Electrode': 1, 'Glalie': 1, 'Blastoise': 1, 'Sandslash': 1, 'Lapras': 2, 'Qwilfish': 1, 'Haunter': 1, 'Cradily': 1, 'Muk': 1, 'Ampharos': 1, 'Solrock': 1, 'Tentacruel': 1}"
crosschop33466,[Gen 3] UU,1,0,1,2019-03-17 03:24:26,2019-03-17 03:24:26,,,"{'Quagsire': 1, 'Tentacruel': 1, 'Lunatone': 1, 'Misdreavus': 1, 'Gligar': 1, 'Cacturne': 1}"
crosschop45973,[Gen 3] UU,2,2,0,2020-01-18 01:11:28,2020-01-18 01:20:08,,,{'Delibird': 2}
crosschop63079,[Gen 3] UU,2,0,2,2024-09-01 17:03:04,2024-09-01 17:08:42,,,"{'Scyther': 2, 'Sandslash': 2, 'Kangaskhan': 2, 'Gorebyss': 2, 'Electrode': 2, 'Glalie': 2}"
crosschop81531,[Gen 3] UU,1,0,1,2016-11-03 00:39:20,2016-11-03 00:39:20,,,"{'Crawdaunt': 1, 'Exploud': 1, 'Absol': 1, 'Camerupt': 1, 'Banette': 1, 'Cradily': 1}"
crosspoison37832,[Gen 3] UU,1,0,1,2024-09-26 18:25:27,2024-09-26 18:25:27,,,"{'Kangaskhan': 1, 'Tentacruel': 1, 'Golduck': 1, 'Granbull': 1, 'Gligar': 1, 'Ninetales': 1}"
crunch37612,[Gen 3] UU,9,4,5,2020-04-22 20:38:02,2023-12-20 21:09:55,,,"{'Omastar': 8, 'Sharpedo': 5, 'Kangaskhan': 9, 'Tentacruel': 4, 'Gligar': 4, 'Hypno': 5, 'Scyther': 2, 'Aggron': 1, 'Nidoking': 1, 'Hitmonlee': 1, 'Banette': 1, 'Vileplume': 3, 'Misdreavus': 3, 'Arcanine': 2}"
crunch40061,[Gen 3] UU,4,4,0,2020-06-03 19:48:46,2020-06-03 20:18:14,,,"{'Scyther': 4, 'Kangaskhan': 4, 'Nidoking': 4, 'Gorebyss': 3, 'Cradily': 4, 'Omastar': 3}"
crunch623,[Gen 3] UU,2,2,0,2020-02-26 03:13:07,2020-02-26 03:42:34,1110.0,1158.0,"{'Vileplume': 2, 'Kangaskhan': 2, 'Solrock': 2, 'Tentacruel': 2, 'Ninetales': 2, 'Slowking': 1}"
cubone51664,[Gen 3] UU,1,0,1,2019-11-15 04:35:28,2019-11-15 04:35:28,,,"{'Altaria': 1, 'Quagsire': 1, 'Camerupt': 1, 'Granbull': 1, 'Hypno': 1, 'Walrein': 1}"
custapberry13288,[Gen 3] UU,2,1,1,2019-05-23 01:32:49,2019-06-19 10:36:43,,,"{'Scyther': 2, 'Absol': 2, 'Kangaskhan': 2, 'Lunatone': 2, 'Mawile': 2, 'Mr. Mime': 1}"
custapberry71278,[Gen 3] UU,17,4,13,2016-11-01 11:55:02,2020-03-28 20:32:24,1000.0,1136.0,"{'Omastar': 6, 'Kangaskhan': 9, 'Gligar': 5, 'Electrode': 4, 'Vileplume': 6, 'Slowking': 1, 'Aggron': 3, 'Lanturn': 2, 'Quagsire': 1, 'Misdreavus': 2, 'Tentacruel': 4, 'Fearow': 2, 'Cradily': 3, 'Muk': 3, 'Solrock': 2, 'Poliwrath': 2, 'Hypno': 8, 'Scyther': 5, 'Sandslash': 3, 'Primeape': 2, 'Walrein': 4, 'Grumpig': 1, 'Sableye': 1, 'Feraligatr': 1, 'Altaria': 1, 'Electabuzz': 3, 'Relicanth': 1, 'Roselia': 1, 'Chimecho': 1, 'Flareon': 1, 'Murkrow': 1, 'Whiscash': 1, 'Golem': 1, 'Manectric': 2, 'Pinsir': 1, 'Granbull': 1, 'Ampharos': 1, 'Nidoking': 1, 'Lunatone': 1, 'Sharpedo': 1, 'Hitmontop': 1}"
cut28299,[Gen 3] UU,1,0,1,2024-02-02 05:29:17,2024-02-02 05:29:17,1017.0,1017.0,"{'Scyther': 1, 'Altaria': 1, 'Kangaskhan': 1, 'Aggron': 1, 'Tentacruel': 1, 'Cradily': 1}"
cut42480,[Gen 3] UU,1,0,1,2018-03-30 21:38:01,2018-03-30 21:38:01,,,"{'Ampharos': 1, 'Aggron': 1, 'Camerupt': 1, 'Gligar': 1, 'Walrein': 1, 'Cradily': 1}"
cut51831,[Gen 3] UU,5,2,3,2018-09-22 18:43:16,2019-07-26 17:23:56,,,"{'Omastar': 3, 'Kangaskhan': 5, 'Tentacruel': 3, 'Gligar': 1, 'Hypno': 2, 'Solrock': 1, 'Linoone': 1, 'Feraligatr': 1, 'Qwilfish': 1, 'Scyther': 1, 'Nidoking': 1, 'Fearow': 1, 'Muk': 1, 'Lunatone': 2, 'Granbull': 1, 'Walrein': 1, 'Magmar': 1, 'Ninetales': 1, 'Vileplume': 1}"
cut88561,[Gen 3] UU,1,1,0,2020-08-24 01:04:20,2020-08-24 01:04:20,,,"{'Blastoise': 1, 'Nidoking': 1, 'Aggron': 1, 'Camerupt': 1, 'Electabuzz': 1, 'Grumpig': 1}"
cutecharm33053,[Gen 3] UU,1,0,1,2018-05-11 01:35:52,2018-05-11 01:35:52,,,"{'Tropius': 1, 'Aggron': 1, 'Golem': 1, 'Walrein': 1, 'Slowking': 1, 'Kecleon': 1}"
cutecharm34477,[Gen 3] UU,1,0,1,2015-12-04 21:34:16,2015-12-04 21:34:16,,,"{'Sceptile': 1, 'Charizard': 1, 'Medicham': 1, 'Rhydon': 1, 'Qwilfish': 1, 'Swellow': 1}"
cutecharm63563,[Gen 3] UU,1,0,1,2023-12-06 16:58:47,2023-12-06 16:58:47,,,"{'Kangaskhan': 1, 'Tentacruel': 1, 'Gligar': 1, 'Walrein': 1, 'Ninetales': 1, 'Cradily': 1}"
cyndaquil44025,[Gen 3] UU,2,2,0,2020-04-15 20:05:11,2020-04-15 20:25:52,,,"{'Scyther': 2, 'Omastar': 2, 'Kangaskhan': 1, 'Nidoking': 2, 'Gorebyss': 2, 'Cradily': 2}"
damp44114,[Gen 3] UU,1,1,0,2021-04-04 18:57:01,2021-04-04 18:57:01,,,"{'Kangaskhan': 1, 'Tentacruel': 1, 'Gligar': 1, 'Granbull': 1, 'Lanturn': 1, 'Manectric': 1}"
damprock31295,[Gen 3] UU,1,0,1,2024-11-03 04:29:51,2024-11-03 04:29:51,,,"{'Altaria': 1, 'Omastar': 1, 'Arcanine': 1, 'Victreebel': 1, 'Kangaskhan': 1, 'Hitmonlee': 1}"
damprock75520,[Gen 3] UU,1,0,1,2016-11-06 15:14:49,2016-11-06 15:14:49,,,"{'Victreebel': 1, 'Sharpedo': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Hitmontop': 1, 'Grumpig': 1}"
dark53966,[Gen 3] UU,2,1,1,2019-11-14 02:15:07,2019-11-14 16:32:09,,,"{'Altaria': 2, 'Omastar': 2, 'Muk': 2, 'Kangaskhan': 2, 'Slowking': 2, 'Hitmontop': 2}"
darkvoid39103,[Gen 3] UU,3,2,1,2018-05-13 17:54:25,2023-12-01 00:28:36,,,"{'Scyther': 1, 'Quagsire': 1, 'Omastar': 2, 'Ampharos': 1, 'Kangaskhan': 2, 'Tentacruel': 1, 'Wailord': 1, 'Hitmonchan': 1, 'Kecleon': 1, 'Venomoth': 1, 'Altaria': 1, 'Arcanine': 1, 'Sandslash': 1, 'Misdreavus': 1}"
ddenpowerdark46820,[Gen 3] UU,1,0,1,2016-11-16 15:23:23,2016-11-16 15:23:23,,,"{'Golduck': 1, 'Absol': 1, 'Sableye': 1}"
ddenpowerfire30449,[Gen 3] UU,56,35,21,2015-11-15 09:40:12,2016-10-18 23:57:13,,,"{'Entei': 6, 'Exeggutor': 15, 'Articuno': 8, 'Registeel': 22, 'Lanturn': 10, 'Dragonite': 29, 'Quagsire': 14, 'Cloyster': 25, 'Misdreavus': 2, 'Moltres': 18, 'Jumpluff': 3, 'Chansey': 16, 'Venusaur': 15, 'Regirock': 2, 'Blaziken': 4, 'Espeon': 7, 'Swellow': 3, 'Ursaring': 1, 'Scizor': 7, 'Donphan': 8, 'Dusclops': 1, 'Vaporeon': 14, 'Medicham': 5, 'Sceptile': 5, 'Tauros': 5, 'Rhydon': 7, 'Houndoom': 20, 'Omastar': 5, 'Zangoose': 1, 'Tentacruel': 5, 'Slowbro': 4, 'Weezing': 3, 'Hariyama': 5, 'Kingdra': 4, 'Ludicolo': 5, 'Steelix': 5, 'Dodrio': 1, 'Nidoking': 5, 'Breloom': 3, 'Solrock': 2, 'Charizard': 1, 'Alakazam': 1}"
ddenpowerfire76544,[Gen 3] UU,3,2,1,2024-09-21 19:45:36,2024-09-26 20:47:37,,,"{'Omastar': 3, 'Kangaskhan': 2, 'Gligar': 3, 'Granbull': 2, 'Walrein': 2, 'Manectric': 2}"
ddenpowerfire83034,[Gen 3] UU,1,0,1,2020-03-25 21:45:17,2020-03-25 21:45:17,,,"{'Scyther': 1, 'Omastar': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Gorebyss': 1, 'Cradily': 1}"
deepseascale49590,[Gen 3] UU,1,0,1,2024-03-28 21:19:38,2024-03-28 21:19:38,,,"{'Mr. Mime': 1, 'Mantine': 1, 'Kabutops': 1, 'Arcanine': 1, 'Nidoqueen': 1, 'Aggron': 1}"
deepseatooth25092,[Gen 3] UU,1,0,1,2024-02-03 16:23:21,2024-02-03 16:23:21,,,"{'Kingler': 1, 'Muk': 1, 'Poliwrath': 1, 'Glalie': 1, 'Cradily': 1}"
deepseatooth59662,[Gen 3] UU,2,1,1,2020-11-29 23:57:21,2020-12-19 22:03:30,,,"{'Omastar': 2, 'Kangaskhan': 2, 'Misdreavus': 1, 'Gligar': 1, 'Lanturn': 1, 'Vileplume': 1, 'Altaria': 1, 'Muk': 1, 'Walrein': 1, 'Hitmontop': 1}"
defensecurl29479,[Gen 3] UU,1,0,1,2025-03-26 01:46:29,2025-03-26 01:46:29,,,"{'Scyther': 1, 'Sandslash': 1, 'Kangaskhan': 1, 'Gorebyss': 1, 'Electrode': 1, 'Glalie': 1}"
defensecurl40156,[Gen 3] UU,1,0,1,2018-10-11 00:00:44,2018-10-11 00:00:44,,,"{'Octillery': 1, 'Metang': 1, 'Hitmonchan': 1, 'Pupitar': 1, 'Haunter': 1, 'Kecleon': 1}"
delibird7163,[Gen 3] UU,1,1,0,2024-02-14 18:56:53,2024-02-14 18:56:53,1072.0,1072.0,"{'Arcanine': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Electrode': 1, 'Walrein': 1, 'Hitmontop': 1}"
denpowerghost11415,[Gen 3] UU,3,2,1,2018-02-02 21:43:39,2018-02-18 18:50:11,1000.0,1000.0,"{'Altaria': 2, 'Nidoking': 2, 'Misdreavus': 3, 'Gorebyss': 2, 'Hypno': 2, 'Cradily': 2, 'Mr. Mime': 1, 'Meganium': 1, 'Hitmonlee': 1, 'Granbull': 1}"
denpowerghost23984,[Gen 3] UU,2,2,0,2019-10-23 11:34:10,2019-10-23 11:54:01,,,"{'Omastar': 2, 'Sharpedo': 2, 'Kangaskhan': 2, 'Tentacruel': 2, 'Gligar': 2, 'Hypno': 1}"
denpowerghost50754,[Gen 3] UU,1,0,1,2021-12-18 23:38:21,2021-12-18 23:38:21,,,"{'Omastar': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Granbull': 1, 'Gligar': 1, 'Manectric': 1}"
denpowerghost85956,[Gen 3] UU,23,12,11,2020-08-08 19:46:04,2022-10-09 20:09:54,,,"{'Muk': 5, 'Kangaskhan': 21, 'Solrock': 3, 'Electrode': 4, 'Qwilfish': 4, 'Cradily': 3, 'Omastar': 19, 'Misdreavus': 10, 'Gligar': 8, 'Hitmontop': 4, 'Linoone': 7, 'Banette': 6, 'Vileplume': 6, 'Altaria': 4, 'Tentacruel': 9, 'Scyther': 10, 'Ampharos': 5, 'Lunatone': 2}"
denpowergrass65615,[Gen 3] UU,10,4,6,2023-07-07 00:06:42,2023-08-25 01:41:56,,,"{'Scizor': 3, 'Glalie': 3, 'Slowbro': 3, 'Articuno': 2, 'Tentacruel': 2, 'Machamp': 2, 'Rhydon': 2, 'Gardevoir': 4, 'Chansey': 2, 'Omastar': 3, 'Muk': 1, 'Kangaskhan': 3, 'Lunatone': 2, 'Walrein': 2, 'Vileplume': 2, 'Zangoose': 2, 'Slaking': 2, 'Jumpluff': 2, 'Donphan': 1, 'Scyther': 1, 'Nidoqueen': 1, 'Hypno': 1, 'Exeggutor': 2, 'Blaziken': 2, 'Hariyama': 1, 'Clefable': 1, 'Slowking': 1}"
denpowergrass83362,[Gen 3] UU,3,3,0,2020-05-27 20:49:24,2020-05-27 20:58:51,,,"{'Scyther': 3, 'Omastar': 3, 'Kangaskhan': 3, 'Nidoking': 3, 'Gorebyss': 3, 'Cradily': 3}"
denpowergrass87219,[Gen 3] UU,4,1,3,2021-08-22 15:26:52,2021-11-14 03:46:29,,,"{'Omastar': 4, 'Kangaskhan': 4, 'Tentacruel': 1, 'Gligar': 1, 'Lanturn': 1, 'Electabuzz': 1, 'Altaria': 1, 'Muk': 2, 'Walrein': 3, 'Hitmontop': 1, 'Scyther': 2, 'Grumpig': 1, 'Misdreavus': 1, 'Vileplume': 1}"
denpowersteel69101,[Gen 3] UU,1,0,1,2020-07-30 03:07:40,2020-07-30 03:07:40,,,"{'Scyther': 1, 'Muk': 1, 'Kangaskhan': 1, 'Pinsir': 1, 'Lunatone': 1, 'Hypno': 1}"
denpowersteel79771,[Gen 3] UU,8,1,7,2018-04-17 14:48:07,2019-04-27 15:47:35,,,"{'Crawdaunt': 1, 'Bellossom': 2, 'Chimecho': 3, 'Flareon': 4, 'Pupitar': 1, 'Mawile': 3, 'Wailord': 3, 'Roselia': 3, 'Hitmonchan': 3, 'Yanma': 1, 'Scyther': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Golem': 1, 'Manectric': 1, 'Qwilfish': 1, 'Golbat': 1, 'Raticate': 2, 'Metang': 1, 'Wigglytuff': 2, 'Graveler': 1, 'Swalot': 1, 'Murkrow': 2, 'Haunter': 1, 'Sableye': 2, 'Glalie': 1, 'Drowzee': 1, 'Magby': 1}"
denpowersteel85750,[Gen 3] UU,1,1,0,2018-03-18 17:28:54,2018-03-18 17:28:54,,,"{'Kecleon': 1, 'Roselia': 1, 'Torkoal': 1, 'Sableye': 1}"
denpowerwater53396,[Gen 3] UU,1,0,1,2018-12-15 19:42:51,2018-12-15 19:42:51,,,"{'Mr. Mime': 1, 'Shedinja': 1, 'Pinsir': 1, 'Nidoking': 1, 'Dunsparce': 1, 'Linoone': 1}"
deoxys37107,[Gen 3] UU,1,1,0,2025-05-25 02:53:28,2025-05-25 02:53:28,,,"{'Scyther': 1, 'Altaria': 1, 'Arcanine': 1, 'Qwilfish': 1, 'Blastoise': 1}"
deoxysattack14864,[Gen 3] UU,1,0,1,2019-07-17 18:05:47,2019-07-17 18:05:47,,,"{'Altaria': 1, 'Omastar': 1, 'Kangaskhan': 1, 'Gligar': 1, 'Hypno': 1, 'Blastoise': 1}"
deoxysattack76542,[Gen 3] UU,2,0,2,2020-07-30 03:12:19,2020-08-13 00:56:19,,,"{'Scyther': 2, 'Omastar': 2, 'Sharpedo': 2, 'Kangaskhan': 2, 'Nidoking': 2, 'Hypno': 2}"
deoxysattack78714,[Gen 3] UU,1,1,0,2020-08-27 06:30:38,2020-08-27 06:30:38,,,"{'Charizard': 1, 'Dragonite': 1, 'Machamp': 1, 'Alakazam': 1}"
deoxysattack92735,[Gen 3] UU,6,2,4,2023-09-26 14:49:34,2024-03-24 10:46:12,,,"{'Metang': 4, 'Flareon': 2, 'Politoed': 5, 'Glalie': 3, 'Haunter': 2, 'Jumpluff': 2, 'Stantler': 1, 'Roselia': 2, 'Chimecho': 1, 'Ninetales': 3, 'Mr. Mime': 2, 'Sableye': 2, 'Swalot': 1, 'Rapidash': 1, 'Hitmonchan': 1, 'Golbat': 1, 'Octillery': 1, 'Dewgong': 1, 'Banette': 1}"
deoxysspeed18978,[Gen 3] UU,2,0,2,2018-02-08 23:51:55,2018-02-08 23:59:01,,,"{'Scyther': 2, 'Omastar': 1, 'Muk': 1, 'Kangaskhan': 2, 'Gligar': 1, 'Slowking': 1, 'Electrode': 1, 'Golem': 1, 'Electabuzz': 1, 'Blastoise': 1}"
deoxysspeed62981,[Gen 3] UU,1,0,1,2020-03-14 22:21:55,2020-03-14 22:21:55,,,"{'Illumise': 1, 'Clefable': 1, 'Volbeat': 1, 'Granbull': 1, 'Luvdisc': 1, 'Cradily': 1}"
destinybond12695,[Gen 3] UU,1,1,0,2019-08-15 16:10:55,2019-08-15 16:10:55,,,"{'Scyther': 1, 'Muk': 1, 'Kangaskhan': 1, 'Golem': 1, 'Walrein': 1}"
destinybond48468,[Gen 3] UU,2,0,2,2023-09-06 19:08:40,2023-09-06 19:12:25,,,"{'Kangaskhan': 2, 'Tentacruel': 1, 'Golduck': 1, 'Gligar': 1, 'Granbull': 1, 'Ninetales': 1, 'Scyther': 1, 'Omastar': 1, 'Nidoqueen': 1, 'Hypno': 1, 'Walrein': 1}"
destinybond78627,[Gen 3] UU,3,1,2,2020-07-25 19:10:55,2020-07-25 19:21:35,,,"{'Meganium': 2, 'Fearow': 2, 'Camerupt': 3, 'Politoed': 2, 'Electabuzz': 3, 'Qwilfish': 2, 'Misdreavus': 1, 'Hitmonlee': 1, 'Tentacruel': 1, 'Lanturn': 1}"
destinybond93708,[Gen 3] UU,1,0,1,2024-04-02 17:00:07,2024-04-02 17:00:07,,,"{'Scyther': 1, 'Omastar': 1, 'Ampharos': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Granbull': 1}"
dewgong75167,[Gen 3] UU,1,0,1,2020-06-03 20:01:25,2020-06-03 20:01:25,,,"{'Altaria': 1, 'Exploud': 1, 'Absol': 1, 'Meganium': 1, 'Aggron': 1, 'Manectric': 1}"
dialga16943,[Gen 3] UU,1,1,0,2024-01-22 00:20:49,2024-01-22 00:20:49,,,"{'Quagsire': 1, 'Arcanine': 1, 'Clefable': 1, 'Meganium': 1, 'Aggron': 1, 'Xatu': 1}"
dig95510,[Gen 3] UU,4,2,2,2019-04-08 02:52:15,2023-08-19 19:51:59,,,"{'Scyther': 3, 'Omastar': 4, 'Arcanine': 2, 'Ampharos': 2, 'Kangaskhan': 4, 'Blastoise': 2, 'Tentacruel': 1, 'Granbull': 1, 'Gligar': 1, 'Fearow': 1, 'Nidoking': 1, 'Gorebyss': 1, 'Cradily': 1}"
diglett1407,[Gen 3] UU,1,0,1,2024-02-07 04:28:49,2024-02-07 04:28:49,,,"{'Scyther': 1, 'Omastar': 1, 'Kangaskhan': 1, 'Walrein': 1, 'Vileplume': 1, 'Hitmontop': 1}"
diglett14616,[Gen 3] UU,19,12,7,2020-09-07 19:48:52,2023-04-09 17:48:57,,,"{'Muk': 3, 'Kangaskhan': 19, 'Lunatone': 3, 'Granbull': 3, 'Walrein': 8, 'Ampharos': 2, 'Tentacruel': 3, 'Gligar': 7, 'Glalie': 2, 'Cradily': 2, 'Scyther': 9, 'Nidoqueen': 4, 'Sharpedo': 4, 'Linoone': 6, 'Qwilfish': 8, 'Omastar': 5, 'Misdreavus': 5, 'Fearow': 1, 'Vileplume': 5, 'Golem': 3, 'Arcanine': 1, 'Solrock': 1, 'Pinsir': 1, 'Electrode': 3, 'Altaria': 1}"
disable28996,[Gen 3] UU,1,1,0,2024-10-16 22:09:37,2024-10-16 22:09:37,,,"{'Onix': 1, 'Phanpy': 1, 'Krabby': 1, 'Cacnea': 1, 'Voltorb': 1, 'Duskull': 1}"
discharge37883,[Gen 3] UU,1,0,1,2020-02-23 16:21:34,2020-02-23 16:21:34,,,"{'Omastar': 1, 'Sharpedo': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Gligar': 1, 'Hypno': 1}"
ditto13550,[Gen 3] UU,1,1,0,2021-04-04 23:42:47,2021-04-04 23:42:47,,,"{'Scyther': 1, 'Pinsir': 1, 'Tentacruel': 1, 'Lunatone': 1, 'Qwilfish': 1}"
ditto69860,[Gen 3] UU,8,4,4,2023-07-10 23:25:22,2024-03-17 19:19:39,,,"{'Dodrio': 4, 'Sceptile': 4, 'Omastar': 4, 'Kangaskhan': 4, 'Espeon': 4, 'Hariyama': 3, 'Sableye': 1, 'Arcanine': 2, 'Solrock': 1, 'Electrode': 1, 'Qwilfish': 1, 'Blastoise': 2, 'Regice': 1, 'Machamp': 1, 'Granbull': 1, 'Houndoom': 1, 'Slowking': 1, 'Walrein': 1, 'Vileplume': 1, 'Hitmontop': 1, 'Electabuzz': 2, 'Nidoking': 1, 'Lapras': 1, 'Glalie': 1}"
dive28208,[Gen 3] UU,1,0,1,2019-08-15 12:16:18,2019-08-15 12:16:18,,,"{'Altaria': 1, 'Muk': 1, 'Ampharos': 1, 'Sharpedo': 1, 'Banette': 1, 'Vileplume': 1}"
dive84452,[Gen 3] UU,1,0,1,2024-02-04 14:26:58,2024-02-04 14:26:58,1095.0,1095.0,"{'Altaria': 1, 'Clefable': 1, 'Kangaskhan': 1, 'Primeape': 1, 'Electabuzz': 1, 'Hitmontop': 1}"
diveball44659,[Gen 3] UU,5,3,2,2024-01-21 03:41:59,2024-01-21 04:24:58,,,"{'Altaria': 5, 'Quagsire': 5, 'Ampharos': 4, 'Aggron': 5, 'Hitmonlee': 5, 'Cradily': 5}"
domefossil64247,[Gen 3] UU,5,2,3,2021-07-08 17:09:28,2022-01-07 02:23:42,,,"{'Omastar': 5, 'Kangaskhan': 5, 'Gligar': 2, 'Walrein': 4, 'Vileplume': 4, 'Manectric': 1, 'Altaria': 1, 'Muk': 1, 'Hitmontop': 1, 'Electrode': 1, 'Banette': 1, 'Glalie': 1, 'Grumpig': 1, 'Scyther': 1, 'Nidoqueen': 1}"
doomdesire15426,[Gen 3] UU,1,0,1,2024-06-08 00:04:15,2024-06-08 00:04:15,,,"{'Scyther': 1, 'Kangaskhan': 1, 'Walrein': 1, 'Manectric': 1, 'Cradily': 1}"
doomdesire73734,[Gen 3] UU,1,1,0,2018-01-25 21:19:59,2018-01-25 21:19:59,,,"{'Scyther': 1, 'Omastar': 1, 'Nidoking': 1, 'Gorebyss': 1, 'Cradily': 1}"
